id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,positive,neutral,negative,sentiment
1472716951403257867,2021-12-19 23:54:17+00:00,1472716951403257867,"Felicito a Gabriel Boric por su triunfo y le deseo el mayor de los éxitos a su gobierno. Usted será Pdte de todos los chilenos y tendrá la misión de unir a todos nuestros compatriotas.

El amor por Chile lo sentimos todos y  sé que hará sus mejores esfuerzo al servicio del país.",397,3258,1222,126,,es,False,,sebastianpinera,I congratulate Gabriel Boric on his triumph and wish his government every success. You will be Pdte of all Chileans and will have the mission to unite all our compatriots. Love for Chile is felt by all and I know that you will do your best in the service of the country.,0.97358,0.024778,0.001642,positive
1472703435833327619,2021-12-19 23:00:35+00:00,1472703435833327619,"[VIVO] Tras estas #Elecciones2021CL, me dirijo a ustedes desde el Palacio de La Moneda: https://t.co/fopNr8kcKZ",114,283,280,27,https://twitter.com/i/broadcasts/1BdGYwbpkLyxX,es,False,,sebastianpinera,"[VIVE] After these #Elections2021CL, I am addressing you from La Moneda Palace: https://t.co/fopNr8kcKZ",0.046005,0.921995,0.032001,neutral
1472524905388417030,2021-12-19 11:11:10+00:00,1472524905388417030,"[VIVO] En este día en que se callan las voces de los candidatos, hagamos que se escuche fuerte la voz de la ciudadanía y la democracia. #Elecciones2021CL https://t.co/CTHzIZP7HI",112,535,457,31,https://twitter.com/i/broadcasts/1BdGYwbaXozxX,es,False,,sebastianpinera,"[VIVE] On this day when the voices of the candidates are silent, let us make the voice of citizenship and democracy heard loudly. #Elections2021CL https://t.co/CTHzIZP7HI",0.228439,0.679066,0.092495,neutral
1471810794702708736,2021-12-17 11:53:33+00:00,1471810794702708736,"[VIVO] Para robustecer el #PlanContraIncendios, presentamos el avión C130, con capacidad de 15 mil litros de agua y autonomía de 8 horas. ¡Acompáñenos! https://t.co/GawyB6BwEu",94,284,46,9,https://twitter.com/i/broadcasts/1lDxLLEnobMxm,es,False,,sebastianpinera,"[VIVO] To strengthen the #PlanContraFire, we present the C130 aircraft, with capacity of 15,000 liters of water and autonomy of 8 hours. Join us! https://t.co/GawyB6BwEu",0.437066,0.556138,0.006796,neutral
1471519553960218624,2021-12-16 16:36:15+00:00,1471519553960218624,"[VIVO] Más internet ¡Mejor conexión para todos! Anunciamos la llegada de la tecnología #5GParaChile, que traerá mayor velocidad y una mejor experiencia de navegación de internet: https://t.co/zyS0xJk6Ms",135,305,93,15,https://twitter.com/i/broadcasts/1BRJjnaBDbaJw,es,False,,sebastianpinera,"[VIVO] More internet Better connection for everyone! We announce the arrival of #5GParaChile technology, which will bring more speed and a better internet browsing experience: https://t.co/zyS0xJk6Ms",0.952206,0.046652,0.001142,positive
1471157145890869248,2021-12-15 16:36:11+00:00,1471157145890869248,"[VIVO] ¡Ya es ley! #LeyJuanBarrios aumenta las penas por incendiar un camión o bus con personas en su interior, y fortalece las condiciones y seguridades para que miles de chilenos puedan trabajar y vivir, seguros y en paz.

Acompáñenos: https://t.co/z1Y2UEcKgh",96,299,68,8,https://twitter.com/i/broadcasts/1jMKgeavklgJL,es,False,,sebastianpinera,"[VIVE] It's already a law! #JuanBarrios Law increases penalties for burning down a truck or bus with people inside it, and strengthens conditions and security so that thousands of Chileans can work and live, safe and in peace. Join us: https://t.co/z1Y2UEcKgh",0.369051,0.486858,0.144091,neutral
1470807898271932418,2021-12-14 17:28:23+00:00,1470807898271932418,"Aprobación de Ley #JuanBarrios hace justicia a Juan y tantos hombres y mujeres que han perdido sus vidas en manos de la violencia y el terrorismo. 

La aprobación de esta ley es un gran avance para fortalecer las condiciones y seguridades para trabajar y vivir seguros y en paz.",160,487,95,7,,es,False,,sebastianpinera,Adoption of Law #JuanBarrios does justice to John and so many men and women who have lost their lives in the hands of violence and terrorism. The adoption of this law is a great step forward in strengthening the conditions and securitys for working and living in safety and in peace.,0.737246,0.230921,0.031833,positive
1470742515598905353,2021-12-14 13:08:35+00:00,1470742515598905353,"[VIVO] Más desarrollo, más integración social. 

Acompáñenos a poner la primera piedra de la #VillaSantiago2023, que será sede de los Juegos Parapanamericanos y traerá solución habitacional a miles de familias en Cerrillos: https://t.co/MfUQL82vET",59,166,48,2,https://twitter.com/i/broadcasts/1OyKADRdjDrxb,es,False,,sebastianpinera,"[VIVO] More development, more social integration. Join us to lay the foundation stone of the #VillaSantiago2023, which will host the Parapan American Games and bring housing solution to thousands of families in Cerrillos: https://t.co/MfUQL82vET",0.73214,0.265934,0.001926,positive
1468985702943637511,2021-12-09 16:47:38+00:00,1468985702943637511,"RT @GobiernodeChile: [EN VIVO] Pdte. @sebastianpinera, acompañado por ministras y ministros, subsecretarios, parlamentarios y representante…",154,0,0,0,,es,False,,sebastianpinera,"RT @GovernmentofChile: Pdte. @sebastianpinera, accompanied by ministers, undersecretaries, parliamentarians and representatives...",0.035952,0.922312,0.041737,neutral
1468755802546606084,2021-12-09 01:34:06+00:00,1468755802546606084,"Anunciamos #PensiónGarantizadaUniversal, como piso mínimo que cada pensionado recibirá, además de la pensión que le corresponda según sus ahorros.

Porque ser adulto mayor debe ser sinónimo de dignidad y buen vivir, y no de vulnerabilidad y pobreza. 

📲 https://t.co/rNNovPaYKk https://t.co/iN4x0ZCJZJ",78,363,154,24,https://fb.watch/9N1lJT3Xqc/,es,False,,sebastianpinera,"We announce Universally Guaranteed Pension, as a minimum floor that each pensioner will receive, in addition to the pension that corresponds to his or her savings. Because being an older adult must be synonymous with dignity and good living, and not with vulnerability and poverty.  https://t.co/rNNovPAYKk https://t.co/iN4x0ZCJZJ",0.418365,0.543195,0.03844,neutral
1468738220116615171,2021-12-09 00:24:14+00:00,1468738220116615171,RT @GobiernodeChile: Pdte. @sebastianpinera realiza importante anuncio desde Palacio de La Moneda. #PensiónGarantizadaUniversal https://t.c…,242,0,0,0,,es,False,,sebastianpinera,RT @GovernmentChile: Pdte. @sebastianpinera makes important announcement from La Moneda Palace. #GuaranteedPensionUniversal https://t.c...,0.489011,0.504802,0.006187,neutral
1468386326303342592,2021-12-08 01:05:56+00:00,1468386326303342592,"Con la aprobación del #MatrimonioIgualitario Chile será un país más tolerante y con mayor respeto por la diversidad. Esto nos engrandece y humaniza como sociedad. 

Hoy damos un gran paso en dignidad, respeto y justicia con miles de parejas y familias, porque #AmorEsAmor. https://t.co/mhJuUu4ogK",236,1435,340,38,https://twitter.com/sebastianpinera/status/1468386326303342592/photo/1,es,False,,sebastianpinera,"With the approval of the #Equality Marriage Chile will be a more tolerant country with greater respect for diversity. This enhances and humanizes us as a society. Today we take a big step in dignity, respect and justice with thousands of couples and families, because #LoveEsAmor. https://t.co/mhJuUu4ogK",0.958769,0.039624,0.001607,positive
1467810368974368769,2021-12-06 10:57:17+00:00,1467810368974368769,"[VIVO] Buenas noticias! Desde hoy se podrán vacunar los niños y niñas entre 3 y 5 años, comenzando por los menores inmunocomprometidos y con comorbilidades específicas. ¡Acompáñenos! https://t.co/93boobUrxA",82,200,115,4,https://twitter.com/i/broadcasts/1ZkKzbzeYmyKv,es,False,,sebastianpinera,"[VIVO] Good news! From today, children between 3 and 5 years of age will be vaccinated, starting with immunocompromised children and with specific comorbidities. Join us! https://t.co/93boobUrxA",0.893861,0.100271,0.005868,positive
1466445867381145611,2021-12-02 16:35:14+00:00,1466445867381145611,"[VIVO] El compromiso con los niños está en el corazón de nuestro Gobierno. Hoy lanzamos el servicio #MejorNiñez para seguir protegiéndolos, respetando su infancia y devolviéndoles el derecho a vivir en familia.  https://t.co/i4GG0FsqMA",85,191,198,9,https://twitter.com/i/broadcasts/1MYxNnvYwRnxw,es,False,,sebastianpinera,"[VIVO] Commitment to children is at the heart of our Government. Today we launch the service #BestNineness to continue protecting them, respecting their childhood and giving them the right to live in a family. https://t.co/i4GG0FsqMA",0.838294,0.15683,0.004875,positive
1466017021171322888,2021-12-01 12:11:09+00:00,1466017021171322888,"[VIVO] Firmamos proyecto de ley para extender carrera profesional de Carabineros, ampliando tiempo máximo de permanencia para servir a la patria #ReformaCarabineros https://t.co/9ljD7Q8J6A",109,343,197,18,https://twitter.com/i/broadcasts/1vAxRkjznrDKl,es,False,,sebastianpinera,"[VIVO] We signed a bill to extend the professional career of Carabineros, extending maximum length of stay to serve the homeland #ReformaCarabineros https://t.co/9ljD7Q8J6A",0.496035,0.500232,0.003733,neutral
1465803514047877131,2021-11-30 22:02:45+00:00,1465803509530566658,"Mujeres, jóvenes entre 18 y 24, hombres +55, personas con discapacidad y pensionados por invalidez: 60% de su remuneración bruta, con tope $250 mil mensual.

Hombres entre 24 y 55 años: 50% de su remuneración bruta, con tope $200 mil mensual.

Postule en: https://t.co/LUChkMbG5L",16,57,19,2,http://subsidioalempleo.cl,es,False,13623532.0,sebastianpinera,"Women, young people between 18 and 24, men +55, persons with disabilities and pensioners for disability: 60% of their gross remuneration, with a ceiling of $250,000 per month. Men between 24 and 55 years of age: 50% of their gross remuneration, with a ceiling of $200,000 per month. Post at: https://t.co/LUChkMbG5L",0.050332,0.734534,0.215134,neutral
1465803509530566658,2021-11-30 22:02:44+00:00,1465803509530566658,"Anunciamos la #ExtensiónIFELaboral, que se pagará como un aporte directo al trabajador, el que ahora podrá postular hasta marzo de 2022.

¿Cómo funciona y por qué beneficia a chilenos y chilenas? ¡Se lo explico en simple!",76,310,182,11,,es,False,,sebastianpinera,"We announce the #ExtensionIFELaboral, which will be paid as a direct contribution to the worker, who will now be able to apply until March 2022. How does it work and why does it benefit Chileans? I explain it in simple!",0.359169,0.619916,0.020915,neutral
1465719741675446274,2021-11-30 16:29:52+00:00,1465719741675446274,"[VIVO] La creación y recuperación de empleos significa más que repuntar la economía: es dignidad, oportunidades y mejor calidad de vida para las familias chilenas. Hoy anunciamos #ExtensiónIFELaboral para potenciar la búsqueda de trabajos en nuestro país:  https://t.co/ax41S6fbu5",64,135,68,4,https://twitter.com/i/broadcasts/1zqJVBgDMknJB,es,False,,sebastianpinera,"[VIVO] Job creation and recovery means more than boosting the economy: it is dignity, opportunities and better quality of life for Chilean families. Today we announce #ExtensionIFELaboral to boost the search for jobs in our country: https://t.co/ax41S6fbu5",0.87481,0.122322,0.002869,positive
1464282721803546624,2021-11-26 17:19:40+00:00,1464282721803546624,"[VIVO] Desde Cerro Castillo, hacemos una pausa tras una mañana de trabajo y reflexión con el Gabinete, para dirigirnos a ustedes: https://t.co/a3tWruZz29",68,172,232,20,https://twitter.com/i/broadcasts/1dRKZloMmWgJB,es,False,,sebastianpinera,"[VIVO] From Cerro Castillo, we pause after a morning of work and reflection with the Cabinet, to address you: https://t.co/a3tWruZz29",0.04424,0.925117,0.030643,neutral
1463935479422750722,2021-11-25 18:19:51+00:00,1463935479422750722,"La violencia contra la mujer es inaceptable e intolerable. Toda la sociedad debe comprometerse y redoblar esfuerzos para erradicarla.

En el Día de Eliminación de la Violencia contra la Mujer, reafirmamos total compromiso de nuestro Gobierno por proteger sus derechos y dignidad. https://t.co/M4GdXT7CZj",68,310,121,11,https://twitter.com/sebastianpinera/status/1463935479422750722/photo/1,es,False,,sebastianpinera,"Violence against women is unacceptable and intolerable, and the whole of society must commit itself and redouble its efforts to eradicate it. On the Day for the Elimination of Violence against Women, we reaffirm our Government’s total commitment to protecting its rights and dignity. https://t.co/M4GdXT7CZj",0.093291,0.51749,0.389219,neutral
1463908641808035843,2021-11-25 16:33:12+00:00,1463908641808035843,"[VIVO] La eliminación de la violencia contra la mujer debe movilizarnos a todos. En este día, lo invito a involucrarse, tomar acción y ser parte de la campaña para erradicar la violencia de género #NoEstásSola: https://t.co/ACOaGgnTcF",90,234,102,7,https://twitter.com/i/broadcasts/1jMKgezXnbMJL,es,False,,sebastianpinera,"[VIVO] The elimination of violence against women must mobilize us all. On this day, I invite you to engage, take action and be part of the campaign to eradicate gender-based violence #NoEstaSola: https://t.co/ACOaGgnTcF",0.246385,0.691766,0.061849,neutral
1463190422201712642,2021-11-23 16:59:16+00:00,1463190422201712642,"[VIVO] El Estado se moderniza para facilitar la vida de cada chileno y chilena. Por eso hoy se inaugura el nuevo sistema de #DenunciaEnComisaríaVirtual para reportar delitos, daños a la propiedad y maltrato animal:  https://t.co/soW6ghew9H",58,167,55,4,https://twitter.com/i/broadcasts/1OdKrBkoLpvKX,es,False,,sebastianpinera,"[VIVO] The state is modernized to facilitate the life of every Chilean and Chilean. That is why today the new system of #DenunciationInComisariaVirtual is inaugurated to report crimes, property damage and animal abuse: https://t.co/soW6ghew9H",0.160121,0.748784,0.091095,neutral
1462583061489635331,2021-11-22 00:45:49+00:00,1462583061489635331,"[VIVO] Tras una jornada de #Elecciones2021CL, me dirijo a ustedes desde el Palacio La Moneda: https://t.co/G4yWqhkBRW",80,263,138,15,https://twitter.com/i/broadcasts/1jMKgezyOZWJL,es,False,,sebastianpinera,"[VIVE] After a day of #Elections2021CL, I address you from La Moneda Palace: https://t.co/G4yWqhkBRW",0.042319,0.936187,0.021494,neutral
1462379467687538689,2021-11-21 11:16:49+00:00,1462379467687538689,"[VIVO] Comienza la jornada de #Elecciones2021CL

Recuerde que #VotarEsSeguro, están dispuestas todas las medidas sanitarias y su voto sí importa, ¡vaya a votar! https://t.co/YE1pgtmfZl",61,283,166,16,https://twitter.com/i/broadcasts/1yoJMWQYbkkKQ,es,False,,sebastianpinera,"[VIVE] Starts the day of #Elections2021CL Remember that #VoteEsSafe, all sanitary measures are arranged and your vote does matter, go to vote! https://t.co/YE1pgtmfZl",0.514273,0.460619,0.025109,positive
1461738433672617988,2021-11-19 16:49:35+00:00,1461738433672617988,"[VIVO] Más de 320 mil chilenas y chilenos tendrán mejor salud, oportuna y de calidad, con el nuevo Hospital Biprovincial Quillota-Petorca #MásHospitalesParaChile
 https://t.co/o0H0MA0iuA",70,208,82,8,https://twitter.com/i/broadcasts/1MYGNnaWMrRGw,es,False,,sebastianpinera,"[VIVO] More than 320 thousand Chileans will have better health, timely and quality, with the new Hospital Biprovincial Quillota-Petorca #MoreHospitalsForChile https://t.co/o0H0MA0iuA",0.865357,0.131345,0.003297,positive
1461716153638731777,2021-11-19 15:21:03+00:00,1461716153638731777,"RT @GobiernodeChile: [EN VIVO] El Pdte. @sebastianpinera, junto a los ministros @amorenocharme y @meryundurraga, visitan Embalse Los Aromos…",27,0,0,0,,es,False,,sebastianpinera,"RT @GovernmentofChile: [LIVE] Pdte. @sebastianpinera, along with ministers @amorenocharme and @meryundurraga, visit Embalse Los Aromos...",0.036921,0.947551,0.015528,neutral
1461009818253238273,2021-11-17 16:34:19+00:00,1461009818253238273,[VIVO] Me dirijo a ustedes desde el Palacio de La Moneda https://t.co/wkl6Sy1jxt,109,269,363,21,https://twitter.com/i/broadcasts/1yNxaYzZdoDxj,es,False,,sebastianpinera,[VIVO] I am addressing you from the Palace of La Moneda https://t.co/wkl6Sy1jxt,0.040967,0.93554,0.023493,neutral
1459584436148654082,2021-11-13 18:10:22+00:00,1459584436148654082,"Han sido meses de incansable trabajo para reforzar la inmunidad de nuestros compatriotas y protegernos del Covid-19

Gracias al aporte de todos Chile es el 1er país OECD en superar las 200 dosis administradas x100 habitantes 

Sigamos adelante. https://t.co/LDANE118sT",275,1526,511,40,https://twitter.com/sebastianpinera/status/1459584436148654082/photo/1,es,False,,sebastianpinera,It has been months of tireless work to strengthen the immunity of our compatriots and protect us from Covid-19 Thanks to the contribution of all Chile is the 1st country OECD to exceed the 200 doses administered x100 inhabitants Follow us forward. https://t.co/LDANE118sT,0.875235,0.120385,0.004381,positive
1459194837698330626,2021-11-12 16:22:14+00:00,1459194837698330626,[VIVO] Porque #VotarEsSeguro 📥 este 21 de noviembre el llamado es a participar de manera ordenada y respetando las medidas dispuestas por las autoridades: https://t.co/Yix3Rlztan,64,159,111,3,https://twitter.com/i/broadcasts/1dRKZlWRpPMJB,es,False,,sebastianpinera,[VIVO] Because #VotarEsSeguro  this 21 November the call is to participate in an orderly manner and respecting the measures ordered by the authorities: https://t.co/Yix3Rlztan,0.238743,0.746011,0.015245,neutral
1458796441527279620,2021-11-11 13:59:09+00:00,1458796441527279620,"[VIVO] La #DestrucciónDeArmas significa disminuir su circulación y colaborar con la seguridad ciudadana. Este año se destruirán más de 13 mil armas que fueron incautadas por decomiso y entrega voluntaria.
 https://t.co/q9wGzFK3pf",44,143,105,5,https://twitter.com/i/broadcasts/1BdGYwpkRmAxX,es,False,,sebastianpinera,"[VIVE] #Weapon Destruction means reducing its circulation and collaborating with citizen security. This year more than 13,000 weapons will be destroyed that were seized for confiscation and voluntary surrender. https://t.co/q9wGzFK3pf",0.008527,0.131078,0.860395,negative
1458473995137847313,2021-11-10 16:37:52+00:00,1458473995137847313,"[VIVO] Hace 8 meses presentamos el proyecto de Ley que crea un #RegistroDeudoresAlimentos y, en este momento estamos promulgándolo como Ley, que retendrá diversos pagos a quienes deban pensiones de alimentos en nuestro país: https://t.co/wOfz3Qnvsg",163,507,227,21,https://twitter.com/i/broadcasts/1DXxyDBnOBPJM,es,False,,sebastianpinera,"[VIVO] 8 months ago we presented the bill creating a #RegistrationDeutorsFood and, at the moment we are enacting it as a law, which will retain various payments to those who owe maintenance in our country: https://t.co/wOfz3Qnvsg",0.045531,0.910338,0.044131,neutral
1456311637867171841,2021-11-04 17:25:26+00:00,1456311637867171841,"[VIVO] Acompañando la inauguración de la planta AB InBev que creará nuevos puestos de trabajo y aportará a la recuperación. Juntos, #ChileSeRecupera  https://t.co/pdTwLMPbyu",57,162,245,9,https://twitter.com/i/broadcasts/1mnGedqOWNYKX,es,False,,sebastianpinera,"[VIVO] Accompanying the inauguration of the AB InBev plant that will create new jobs and contribute to the recovery. Together, #ChileRecover https://t.co/pdTwLMPbyu",0.874562,0.124289,0.00115,positive
1456296378674651140,2021-11-04 16:24:48+00:00,1456296378674651140,[VIVO] Nos dirigimos al país desde el Palacio La Moneda: https://t.co/JNwRkzZzCN,101,319,377,20,https://twitter.com/i/broadcasts/1YqKDqvyYLzGV,es,False,,sebastianpinera,[VIVO] We are heading to the country from La Moneda Palace: https://t.co/JNwRkzZzCN,0.045694,0.935961,0.018346,neutral
1455609091867484164,2021-11-02 18:53:46+00:00,1455609091867484164,"Enviaremos al Congreso solicitud extensión E° de Emergencia en Macrozona Sur. Devolver paz y seguridad a familias debe comprometer a todos.

Esperamos apoyo de Congreso para extensión y aprobación de leyes Control Armas y Anti Crimen organizado y condena universal a la violencia.",111,625,607,64,,es,False,,sebastianpinera,We will send to Congress request extension E° of Emergency in Macrozona South. Returning peace and security to families must compromise everyone. We look forward to congressional support for extension and approval of Control Arms and Anti-Crime laws organized and universal condemnation of violence.,0.291034,0.625714,0.083252,neutral
1455570078976692225,2021-11-02 16:18:44+00:00,1455570078976692225,"[VIVO] Estamos inaugurando nuevo laboratorio de criminalística de la PDI, comprometidos con entregar más #SeguridadParaChile https://t.co/Z7UcalaEMc",91,299,179,17,https://twitter.com/i/broadcasts/1vAxRkodkaaKl,es,False,,sebastianpinera,"[VIVO] We are opening a new PDI crime lab, committed to delivering more #SecurityForChile https://t.co/Z7UcalaEMc",0.48261,0.509874,0.007516,neutral
1448666983193403399,2021-10-14 15:08:18+00:00,1448666983193403399,"[VIVO] Presentamos #PlanAntiBandasCriminales que contempla 400 efectivos policiales adicionales, distribuidos en 15 comunas críticas, para realizar patrullajes preventivos y proteger a sus familias. https://t.co/AgEqQ3k6C1",103,317,610,48,https://twitter.com/i/broadcasts/1YqJDqzQvVexV,es,False,,sebastianpinera,"[VIVO] We present #PlanAntiBandasCriminals that includes 400 additional police personnel, distributed in 15 critical communes, to carry out preventive patrols and protect their families. https://t.co/AgEqQ3k6C1",0.091625,0.849828,0.058547,neutral
1447976246659403776,2021-10-12 17:23:33+00:00,1447976246659403776,"[VIVO] Nos reunimos para seguir trabajando en la seguridad y protección de la población en la MacroZona Sur, que merecen vivir en paz. Comparto detalles y anuncios a continuación: https://t.co/w5pl9pR41I",132,302,584,73,https://twitter.com/i/broadcasts/1eaJbNdPqVXJX,es,False,,sebastianpinera,"[VIVO] We meet to continue working on the safety and protection of the population in the MacroZona Sur, who deserve to live in peace. I share details and announcements below: https://t.co/w5pl9pR41I",0.499671,0.492821,0.007508,positive
1446582820479062020,2021-10-08 21:06:35+00:00,1446582820479062020,[VIVO] Me dirijo a ustedes desde el Palacio La Moneda: https://t.co/UVIM7jJ37E,206,451,1367,222,https://twitter.com/i/broadcasts/1kvKpAPwnLVGE,es,False,,sebastianpinera,[VIVO] I am addressing you from La Moneda Palace: https://t.co/UVIM7jJ37E,0.037496,0.931989,0.030515,neutral
1446250383320535042,2021-10-07 23:05:36+00:00,1446250383320535042,"El estudio sobre la #DosisDeRefuerzo, el más amplio y robusto hecho en el mundo, demuestra un aumento muy  significativo en la efectividad de la protección contra el Covid.

Hoy, más de 3,5 MM de compatriotas la han recibido y están más y mejor protegidos contra el virus. https://t.co/rJZTuogWSa",79,264,270,10,https://twitter.com/sebastianpinera/status/1446250383320535042/photo/1,es,False,,sebastianpinera,"The study on #DosisDeRefortion, the largest and most robust in the world, shows a very significant increase in the effectiveness of protection against Covid. Today, more than 3.5 MM of compatriots have received it and are more and better protected against the virus. https://t.co/rJZTuogWSa",0.92499,0.072241,0.002769,positive
1446151630995525633,2021-10-07 16:33:11+00:00,1446151630995525633,"[VIVO] En Chile se hizo el primer estudio mundial de la #DosisDeRefuerzo, que demuestra un notable aumento en la efectividad para prevenir el Covid-19 sintomático. Acompáñenos para conocer los detalles: https://t.co/iMmC5aMNHX",110,325,313,33,https://twitter.com/i/broadcasts/1YqJDqzMVvLxV,es,False,,sebastianpinera,"[VIVO] In Chile, the first global study of the #DosisDeRefortion was carried out, demonstrating a marked increase in effectiveness in preventing symptomatic Covid-19. Join us for details: https://t.co/iMmC5amNHX",0.785246,0.213061,0.001693,positive
