id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,positive,neutral,negative,sentiment
1473717101517025282,2021-12-22 18:08:31+00:00,1473717101517025282,RT @yleuutiset: Edessä on toinen koronajoulu ja tuntematon tulevaisuus viruksen kanssa. Pääministeri Marin vastaa kysymyksiin A-studiossa k…,8,0,0,0,,fi,False,,MarinSanna,RT @lehlenews: In front of us is another corollary and an unknown future with the virus. Prime Minister Marin answers questions at A-Studio k...,0.04071,0.548542,0.410747,neutral
1473701858355126273,2021-12-22 17:07:57+00:00,1473701858355126273,"RT @Demarit: .@MarinSanna on vieraana illan #yleastudio'ssa, aiheena tuoreet koronarajoitukset.

📺  Yle TV1 ja Areena
⏰  klo 21.05 https://…",25,0,0,0,,fi,False,,MarinSanna,"RT @Demart: .@MarinSanna is a guest at the evening's #leyleastudio, the subject of recent corona restrictions.",0.044256,0.910137,0.045608,neutral
1473613403432304641,2021-12-22 11:16:28+00:00,1473613403432304641,"RT @valtioneuvosto: Ajankohtaiskatsaus Suomen Nato-kumppanuudesta, Venäjä ja Ukrainan tilanne esillä TP-UTVA:ssa

Tiedote 👇
https://t.co/vO…",13,0,0,0,,fi,False,,MarinSanna,"RT @State Council: Overview of the NATO partnership in Finland, Russia and the situation in Ukraine in TP-UTVA",0.031737,0.913251,0.055012,neutral
1473527675583012866,2021-12-22 05:35:49+00:00,1473527675583012866,"@KristaKiuru on paitsi arvostettu kollega myös rakas ystävä, enkä voisi olla onnellisempi hänen ja Simon puolesta. Suuret onnittelut ❤️https://t.co/l8e1JCGjv8",18,1020,59,6,https://www.is.fi/menaiset/ihmiset-ja-suhteet/art-2000008483240.html,fi,False,849211483.0,MarinSanna,"@KristaKiuru is not only a respected colleague but also a dear friend, and I could not be happier for him and Simon.",0.956971,0.035209,0.00782,positive
1473526555347402752,2021-12-22 05:31:22+00:00,1473526555347402752,"RT @valtioneuvosto: Pääministeri @MarinSanna kertoi hallituksen linjaamista koronarajoituksista ja muista toimenpiteistä.

Rokotuskattavuud…",20,0,0,0,,fi,False,,MarinSanna,RT @State Council: Prime Minister @MarinSanna reported on government-led interest rate restrictions and other measures. Vaccination coverage...,0.035035,0.879459,0.085506,neutral
1473313467843100681,2021-12-21 15:24:38+00:00,1473313467843100681,RT @yleuutiset: Työllisyysaste nousi marraskuussa lähes 73 prosenttiin https://t.co/dIRTGZENjN,9,0,0,0,https://yle.fi/uutiset/3-12241530,fi,False,,MarinSanna,RT general news: Employment rate rose to nearly 73 per cent in November https://t.co/dIRTGZENJN,0.639688,0.356384,0.003928,positive
1473304899144323084,2021-12-21 14:50:35+00:00,1473304899144323084,"RT @valtioneuvosto: Pääministeri @MarinSanna antoi kommentit medialle ennen hallituksen neuvottelua Säätytalossa.

Hallitus neuvottelee kor…",15,0,0,0,,fi,False,,MarinSanna,RT @State Council: Prime Minister @MarinSanna gave comments to the media prior to the Government's negotiations at the Reg...,0.030342,0.916876,0.052782,neutral
1473199913357959172,2021-12-21 07:53:24+00:00,1473199913357959172,RT @demokraatti_fi: Maiden elämänlaatua mittaavassa vertailussa Suomi nousi kakkossijalle – ”Naisjohtajat kärkimaissa eivät ole sattumaa” h…,25,0,0,0,,fi,False,,MarinSanna,"RT @democratic_fi: In a comparison of the quality of life of the countries, Finland took second place – “Women leaders in the leading countries are no coincidence” h...",0.242513,0.695823,0.061664,neutral
1472895822190813186,2021-12-20 11:45:03+00:00,1472895822190813186,"RT @Ulkoministerio: ""What can we learn from Finnish 🇫🇮 prime minister Sanna Marin,"" asks Big Issue. 
@MarinSanna @BigIssue
Read the intervi…",35,0,0,0,,en,False,,MarinSanna,"RT @Ulkoministerio: ""What can we learn from Finnish 🇫🇮 prime minister Sanna Marin,"" asks Big Issue. 
@MarinSanna @BigIssue
Read the intervi…",0.047673,0.870891,0.081437,neutral
1472537353780699144,2021-12-19 12:00:38+00:00,1472537353780699144,RT @yleuutiset: Kuuntele suorana klo 14: Pääministeri Marin tentattavana jännitteisessä tilanteessa – joutuuko Suomi vetämään hätäjarrusta?…,16,0,0,0,,fi,False,,MarinSanna,RT @leurinent: Listen live at 14 p.m. Prime Minister Marin in a tense situation – will Finland have to pull the emergency brake?...,0.027633,0.826883,0.145484,neutral
1472536046902599680,2021-12-19 11:55:26+00:00,1472536046902599680,"RT @hsfi: Koronavirus | Vaatiiko koronatilanne hätä­jarrutusta? Sanna Marin Pää­ministerin haastattelu­tunnilla Ylellä kello 14, HS seuraa…",8,0,0,0,,fi,False,,MarinSanna,"RT @hsfi: Coronavirus . Does the corona situation require emergency braking? Sanna Marin at the Prime Minister's interview at Yle at 2:00, HS follows...",0.033864,0.796519,0.169617,neutral
1472492112662962189,2021-12-19 09:00:51+00:00,1472492112662962189,"RT @valtioneuvosto: 🎙Pääministerin haastattelutunti su 19.12. klo 14.02.

Pääministeri @MarinSanna'a haastattelevat politiikan toimittajat…",12,0,0,0,,fi,False,,MarinSanna,RT @Council of State: .o.b. Prime Minister's interview on Sunday 19.12. at 14.02. Prime Minister @MarinSanna's policy journalists...,0.030497,0.912982,0.05652,neutral
1472237059049984000,2021-12-18 16:07:22+00:00,1472237059049984000,"RT @Demarit: Huomenna on luvassa Pääministerin haastattelutunti @MarinSanna kanssa. Tule kuulolle! 

📻 Yle Radio Suomi
⏰ klo 14.02 https://…",19,0,0,0,,fi,False,,MarinSanna,RT @Demart: Tomorrow we will have Prime Minister's interview hour with @MarinSanna. Please come to hear!,0.555765,0.440665,0.00357,positive
1471924204928917507,2021-12-17 19:24:12+00:00,1471924204928917507,"RT @radiosuomi: Muistiin jo nyt: sunnuntaina #pääministeri @MarinSanna vastaa, kun @markojunkkari Hesarista, @JuhaKaija Maikkarista ja Pekk…",27,0,0,0,,fi,False,,MarinSanna,"RT @radioFinnish: Already remembered: Sunday #Prime Minister @MarinSanna answers when @markojunkkari from Hesar, @JuhaKaija from Maikkari and Pekk...",0.071358,0.8998,0.028842,neutral
1471878285151846406,2021-12-17 16:21:44+00:00,1471878285151846406,"RT @valtioneuvosto: Valtioneuvosto päätti torstaina 16.12. uusista koronatoimista rajoilla. 

Kaikille Suomeen saapuville suositellaan enna…",14,0,0,0,,fi,False,,MarinSanna,"RT @State Council: On Thursday, 16 December, the Government decided on new interest rate measures at the borders.",0.027777,0.943189,0.029034,neutral
1471776836577337349,2021-12-17 09:38:36+00:00,1471776836577337349,"RT @valtioneuvosto: Eurooppa-neuvosto kiirehti parempaa rokotekattavuutta. Suomea kokouksessa edusti pääministeri @MarinSanna. 🇫🇮🇪🇺

Tarkem…",12,0,0,0,,fi,False,,MarinSanna,RT @State Council: European Council hastens to improve vaccine coverage. Finland was represented by Prime Minister @MarinSanna.,0.224023,0.760376,0.015601,neutral
1471634065577160711,2021-12-17 00:11:17+00:00,1471634065577160711,RT @valtioneuvosto: Brysselissä järjestetty joulukuun Eurooppa-neuvosto kiirehti parempaa rokotekattavuutta. Suomea edusti pääministeri @Ma…,8,0,0,0,,fi,False,,MarinSanna,RT @State Council: December European Council in Brussels hastened a better vaccination coverage. Finland was represented by Prime Minister @Ma...,0.617427,0.37645,0.006122,positive
1471552141831639042,2021-12-16 18:45:45+00:00,1471552141831639042,RT @FinlandinEU: 🇫🇮 PM @MarinSanna answered the questions of international media ahead today’s #EUCO and after yesterday’s #EaPSummit. 🇪🇺…,37,0,0,0,,en,False,,MarinSanna,RT @FinlandinEU: 🇫🇮 PM @MarinSanna answered the questions of international media ahead today’s #EUCO and after yesterday’s #EaPSummit. 🇪🇺…,0.182893,0.799781,0.017326,neutral
1471441758110244866,2021-12-16 11:27:07+00:00,1471441758110244866,Suomi on pitkään kuuluttanut koordinoidumpaa rajojen terveysturvallisuutta. Tämä on ollut ja on yhä EU:n keskeisiä ongelmakohtia pandemianhoidossa. https://t.co/uheBaT1kO6,38,411,229,20,https://twitter.com/hsfi/status/1471437608920264704,fi,False,,MarinSanna,Finland has long announced more coordinated border health safety. This has been and remains a key problem for the EU in pandemic management. https://t.co/uheBaT1kO6,0.126471,0.60761,0.265919,neutral
1471441331851563012,2021-12-16 11:25:26+00:00,1471441331851563012,"RT @hsfi: HS-analyysi | EU-maat asettavat jälleen uusia koronavaatimuksia rajoilleen – puheet koordinaatiosta unohtuvat heti, kun hallituks…",8,0,0,0,,fi,False,,MarinSanna,RT @hsfi: HS analysis ,0.066987,0.868515,0.064498,neutral
1471431638668255233,2021-12-16 10:46:55+00:00,1471431638668255233,RT @FinGovernment: PM @MarinSanna attended a meeting between the Nordic and Baltic countries and Ireland before the December European Counc…,13,0,0,0,,en,False,,MarinSanna,RT @FinGovernment: PM @MarinSanna attended a meeting between the Nordic and Baltic countries and Ireland before the December European Counc…,0.03799,0.94152,0.02049,neutral
1471425412983050247,2021-12-16 10:22:10+00:00,1471425412983050247,"RT @valtioneuvosto: Pääministeri @MarinSanna osallistui ennen Eurooppa-neuvoston alkua Pohjoismaiden, Baltian maiden ja Irlannin yhteiseen…",7,0,0,0,,fi,False,,MarinSanna,"RT @State Council: Prime Minister @MarinSanna took part in the Nordic, Baltic and Irish joint...",0.048994,0.92857,0.022436,neutral
1471424418878574597,2021-12-16 10:18:13+00:00,1471424418878574597,"RT @yleuutiset: Yle seuraa EU-huippukokousta: Vaatimus tuoreesta koronatestistä on palaamassa useiden EU-maiden rajoille, sanoo Sanna Marin…",10,0,0,0,,fi,False,,MarinSanna,"RT @general news: Yle follows the EU summit: The demand for a fresh corona test is returning to the borders of several EU countries, says Sanna Marin...",0.062602,0.901461,0.035937,neutral
1471424036852969479,2021-12-16 10:16:42+00:00,1471424036852969479,"RT @UM_ET: Pääministeri @MarinSanna edustaa Suomea tänään Eurooppa-neuvoston kokouksessa Brysselissä. 🇪🇺

Agendalla:

🔹Covid-19
🔹Kriisinhal…",10,0,0,0,,fi,False,,MarinSanna,RT @UM_ET: Prime Minister @MarinSanna represents Finland today at the European Council meeting in Brussels.,0.037304,0.946595,0.016101,neutral
1471409652676153344,2021-12-16 09:19:33+00:00,1471409652676153344,"RT @FinlandinEU: After the #EaPSummit, it’s now time for December’s #EUCO. 🇪🇺 On the agenda: 

🔹#COVID19
🔹Crisis Management &amp; Resilience
🔹S…",12,0,0,0,,en,False,,MarinSanna,"RT @FinlandinEU: After the #EaPSummit, it’s now time for December’s #EUCO. 🇪🇺 On the agenda: 

🔹#COVID19
🔹Crisis Management &amp; Resilience
🔹S…",0.186001,0.793126,0.020873,neutral
1471409567712034825,2021-12-16 09:19:13+00:00,1471409567712034825,RT @valtioneuvosto: Pääministeri @MarinSanna kertoi Eurooppa-neuvoston aiheista ja antoi kommentit medialle ennen huippukokouksen alkua Bry…,15,0,0,0,,fi,False,,MarinSanna,RT @State Council: Prime Minister @MarinSanna briefed the European Council on the topics and gave comments to the media before the summit began Bry...,0.043338,0.920441,0.036221,neutral
1471402283908751361,2021-12-16 08:50:16+00:00,1471402283908751361,"RT @Socialistas_PE: 🌹Líderes socialistas y socialdemócratas se reúnen en el  #PESCouncil para hablar de 

✅ Equidad
✅ Sostenibilidad
✅ Resp…",41,0,0,0,,es,False,,MarinSanna,RT @Socialistas_PE: Socialist and Social Democrats leaders gather in the #CFSPouncil to talk about • Equity • Sustainability • Resp...,0.083876,0.882791,0.033333,neutral
1471398231850598408,2021-12-16 08:34:10+00:00,1471398231850598408,RT @yleuutiset: Suomen ilmastopäästöt vähenivät viime vuonna yhdeksällä prosentilla https://t.co/1CGu4ybL6H,14,0,0,0,https://yle.fi/uutiset/3-12232792,fi,False,,MarinSanna,RT general news: Finland's climate emissions decreased by nine per cent last year https://t.co/1CGu4ybL6H,0.15677,0.793453,0.049777,neutral
1471398028502355971,2021-12-16 08:33:21+00:00,1471398028502355971,RT @FinnishEmbRo: Prime Minister of Finland @MarinSanna and Moldovan President @sandumaiamd met in connection with the Eastern Partnership…,8,0,0,0,,en,False,,MarinSanna,RT @FinnishEmbRo: Prime Minister of Finland @MarinSanna and Moldovan President @sandumaiamd met in connection with the Eastern Partnership…,0.040922,0.940028,0.01905,neutral
1471397892661428224,2021-12-16 08:32:49+00:00,1471397892661428224,RT @PES_Women: Strong stance on gender equality by Finish Prime Minister @MarinSanna at @PES_PSE Council,11,0,0,0,,en,False,,MarinSanna,RT @PES_Women: Strong stance on gender equality by Finish Prime Minister @MarinSanna at @PES_PSE Council,0.375578,0.617928,0.006494,neutral
1471397484580716544,2021-12-16 08:31:12+00:00,1471397484580716544,"RT @TyttiTup: Social Democratic Prime Ministers from Germany, Sweden, Spain, Portugal, Finland and Malta on stage in the #PESCouncil. 
Toge…",32,0,0,0,,en,False,,MarinSanna,"RT @TyttiTup: Social Democratic Prime Ministers from Germany, Sweden, Spain, Portugal, Finland and Malta on stage in the #PESCouncil. 
Toge…",0.091316,0.843269,0.065415,neutral
1471397277193359362,2021-12-16 08:30:22+00:00,1471397277193359362,"RT @valtioneuvosto: Pääministerin @MarinSanna antoi kommentit medialle itäisen kumppanuuden huippukokouksen jälkeen Brysselissä.

Suomi kat…",15,0,0,0,,fi,False,,MarinSanna,RT @State Council: Prime Minister @MarinSanna gave comments to the media after the Eastern Partnership Summit in Brussels. Finland...,0.037229,0.925473,0.037298,neutral
1471241227190349834,2021-12-15 22:10:17+00:00,1471241227190349834,"RT @hsfi: EU | Sanna Marin: EU:n äänen kuuluttava, kun Ukrainan tilanteesta neuvotellaan – ”Ei voi olla niin, että Venäjä ja Yhdysvallat ke…",16,0,0,0,,fi,False,,MarinSanna,"RT @hsfi: EU ? Sanna Marin: EU voice when the situation in Ukraine is being negotiated – ""It cannot be that Russia and the United States ...",0.028575,0.597905,0.37352,neutral
1471240585604472841,2021-12-15 22:07:44+00:00,1471240585604472841,RT @valtioneuvosto: EU:n ja sen itäisten kumppanimaiden huippukokous hyväksyi julistuksen ja sen liitteenä uudistetun työohjelman tulevalle…,9,0,0,0,,fi,False,,MarinSanna,NT1 political dialogue NT1 political dialogue NT1 political dialogue NT1 political dialogue NT1 political dialogue NT1 political dialogue NT1 political dialogue NT1 political dialogue NT1 political dialogue NT1 political dialogue NT1 political dialogue NT1 political dialogue NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement NT1 political agreement,0.025958,0.876292,0.09775,neutral
1471196997067718659,2021-12-15 19:14:32+00:00,1471196997067718659,"Itäisen kumppanuuden huippukokouksessa 🇫🇮 tukee tavoitetta luoda EU:n naapurustoon vakaita, demokraattisia ja turvallisia yhteiskuntia.

At the Eastern Partnership summit 🇫🇮 supports the goal of creating stable, democratic and secure societies in the EU's neighborhood. #EUCO https://t.co/1QeWzhep9u",51,628,96,9,https://twitter.com/MarinSanna/status/1471196997067718659/photo/1,fi,False,,MarinSanna,"At the Eastern Partnership, the Eastern Partnership Summit supports the objective of creating stable, democratic and secure societies in the EU neighbourhood. At the Eastern Partnership amounts . Supports the goal of creating stable, democratic and secure societies in the EU's neighbourhood. #EUCO https://t.co/1QeWzhep9u",0.677393,0.314509,0.008098,positive
1471193696775385094,2021-12-15 19:01:25+00:00,1471193696775385094,RT @yleuutiset: EU:n ja itäisten kumppanien tapaamista varjosti Venäjän uhka https://t.co/vgMQKi8HOv,10,0,0,0,https://yle.fi/uutiset/3-12232653,fi,False,,MarinSanna,NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade NT1 international trade,0.028508,0.867018,0.104475,neutral
1471191805194608647,2021-12-15 18:53:54+00:00,1471191805194608647,RT @valtioneuvosto: Itäisen kumppanuuden huippukokous etenee sujuvasti Brysselissä. Keskustelu on ollut rakentavaa. Suomea edustaa pääminis…,14,0,0,0,,fi,False,,MarinSanna,RT @State Council: The Eastern Partnership Summit is progressing smoothly in Brussels. The debate has been constructive. Finland is represented by the Prime Minister...,0.859524,0.138154,0.002322,positive
1471143796939370511,2021-12-15 15:43:08+00:00,1471143796939370511,RT @valtioneuvosto: Pääministeri Sanna Marin tapasi Brysselissä itäisen kumppanuuden huippukokouksen yhteydessä Moldovan presidentti Maia S…,14,0,0,0,,fi,False,,MarinSanna,"RT @State Council: Prime Minister Sanna Marin met in Brussels at the Eastern Partnership Summit with the President of Moldova, Maia S...",0.029881,0.931891,0.038227,neutral
1471143781726670849,2021-12-15 15:43:04+00:00,1471143781726670849,"RT @FinGovernment: In connection with the Eastern Partnership summit, Prime Minister @MarinSanna and Moldovan President @sandumaiamd discus…",25,0,0,0,,en,False,,MarinSanna,"RT @FinGovernment: In connection with the Eastern Partnership summit, Prime Minister @MarinSanna and Moldovan President @sandumaiamd discus…",0.051018,0.930873,0.018109,neutral
1471130467365756935,2021-12-15 14:50:10+00:00,1471130467365756935,"RT @EUCouncilTVNews: .@MarinSanna Prime Minister of #Finland, meets @sandumaiamd President of the Republic of #Moldova, ahead of the Easter…",11,0,0,0,,en,False,,MarinSanna,"RT @EUCouncilTVNews: .@MarinSanna Prime Minister of #Finland, meets @sandumaiamd President of the Republic of #Moldova, ahead of the Easter…",0.046606,0.929819,0.023575,neutral
1471058914322141195,2021-12-15 10:05:50+00:00,1471058914322141195,RT @valtioneuvosto: Itäisen kumppanuuden huippukokous ja Eurooppa-neuvosto Brysselissä 15.–16.12. Suomea edustaa pääministeri @MarinSanna.…,6,0,0,0,,fi,False,,MarinSanna,NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union NT1 European Union,0.026944,0.812753,0.160303,neutral
1470856374716444680,2021-12-14 20:41:01+00:00,1470856374716444680,RT @valtioneuvosto: Pääministeri @MarinSanna osallistuu Brysselissä keskiviikkona 15. 12. EU:n ja itäisten kumppanuusmaiden huippukokouksee…,11,0,0,0,,fi,False,,MarinSanna,RT @State Council: Prime Minister @MarinSanna will attend the EU-Eastern Partnership Summit in Brussels on Wednesday 15-12...,0.055134,0.93352,0.011346,neutral
1470821989434679308,2021-12-14 18:24:23+00:00,1470821989434679308,"RT @Demarit: Illan #yleastudio'ssa vieraana @KristaKiuru. Aiheena on kolmansien rokoteannosten aikataulu Suomessa. 

📺 Yle TV1 ja Areena
⏰…",11,0,0,0,,fi,False,,MarinSanna,RT @Demart: At the evening #yleastudio as a guest @KristaKiuru. The topic is the schedule for third-party vaccine doses in Finland.,0.036297,0.9338,0.029903,neutral
1470773419289501705,2021-12-14 15:11:23+00:00,1470773419289501705,"SDP lähtee aluevaaleihin vahvoilla ehdokaslistoilla. Kiitos kaikille ehdokkaille sekä piireille ja aktiiveille tärkeästä työstä ehdokashankinnassa.

Hyvinvointi on arvokkainta, mitä meillä on. ❤️ https://t.co/8AtBPEWqfF",44,565,205,17,https://twitter.com/Demarit/status/1470769649281388553,fi,False,,MarinSanna,"The SDP is going to regional elections on strong lists of candidates. Thanks to all candidates, districts and actives for their important work in the selection of candidates. Well-being is the most valuable thing we have. https://t.co/8AtBPEWqfF",0.956207,0.041731,0.002062,positive
1470771560315330573,2021-12-14 15:04:00+00:00,1470771560315330573,"RT @mattiniemi: Hieno suoritus puoluetoimiston ja piirien jengiltä. Nämä on tärkeät vaalit, ja tästä kelpaa käydä vaalityöhön.

""SDP:llä en…",6,0,0,0,,fi,False,,MarinSanna,"RT @mattiniemi: Great performance by the gang of party offices and districts. This is an important election, and this is good enough to work for the election. ""I don't...",0.824523,0.139032,0.036446,positive
1470706594476351496,2021-12-14 10:45:51+00:00,1470706594476351496,"RT @Demarit: Talousjulkaisu @Forbes on nostanut @MarinSanna'n sadan maailman vaikutusvaltaisimman naisen listalle. 🌹

https://t.co/TtMJ5MrM…",57,0,0,0,,fi,False,,MarinSanna,RT @Demart: Financial publication @Forbes has added @MarinSanna to the list of the 100 most influential women in the world. . https://t.co/TtMJ5MrM...,0.867599,0.131263,0.001138,positive
1470702544154411012,2021-12-14 10:29:45+00:00,1470702544154411012,RT @valtioneuvosto: Pääministeri @MarinSanna osallistuu parhaillaan videoyhteyksin pidettävään keskiviikon ja torstain Eurooppa-neuvostoa v…,8,0,0,0,,fi,False,,MarinSanna,RT @State Council: Prime Minister @MarinSanna is currently taking part in the European Council on Wednesday and Thursday.,0.044984,0.940556,0.01446,neutral
1470388340709023747,2021-12-13 13:41:13+00:00,1470388340709023747,"RT @EuTampere: Viime lauantaina käytiin Tampereella kiinnostavaa keskustelua ilmastoaiheista, kun Euroopan tulevaisuuskonferenssi kokosi yh…",6,0,0,0,,fi,False,,MarinSanna,"RT @EuTampere: Last Saturday an interesting debate was held in Tampere on climate issues, when the European Conference on the Future of Europe brought together...",0.874677,0.123423,0.0019,positive
1470387992120410116,2021-12-13 13:39:50+00:00,1470387992120410116,"RT @hsfi: Eduskunta | Työryhmä esittää lakia, joka velvoittaa lisäämään valtion tutkimus- ja kehittämisrahoitusta noin 200 miljoonaa euroa…",15,0,0,0,,fi,False,,MarinSanna,RT @hsfi: Parliament ,0.066883,0.845381,0.087735,neutral
1470387861409210377,2021-12-13 13:39:19+00:00,1470387861409210377,RT @matiasmakynen: Esitämme säädettäväksi TKI-rahoituslakia vuoden 2023 alusta alkaen. 4% bkt-osuus 2030 edellyttää 200 m€ lisäpanostusta v…,30,0,0,0,,fi,False,,MarinSanna,RT @matiasmakynen: We propose to regulate the RDI Finance Act from the beginning of 2023. 4% of the GDP share in 2030 requires an additional investment of 200 m...,0.065626,0.886464,0.047911,neutral
1470387809743683587,2021-12-13 13:39:06+00:00,1470387809743683587,"RT @Demarit: ""Ennakoitava ja pitkäjänteinen tutkimus-, kehitys- ja innovaatiorahoitus on tärkein yksittäinen tekijä Suomen tulevan kasvun j…",10,0,0,0,,fi,False,,MarinSanna,"RT @Demart: ""Preventive and long-term funding for research, development and innovation is the single most important factor in Finland's future growth and...",0.788019,0.207141,0.00484,positive
