id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,neutral,positive,negative,sentiment
1474003061840527364,2021-12-23 13:04:50+00:00,1474003061840527364,"I want to pass on my best wishes for a Happy Christmas to our Armed Forces across the world and their families at home.
 
You have shown yet again in 2021 that you are equal to any trial or crisis and once again you have filled our hearts with pride 🇬🇧 https://t.co/FSEeBBpwS9",505,3320,1434,160,https://twitter.com/BorisJohnson/status/1474003061840527364/video/1,en,False,,BorisJohnson,"I want to pass on my best wishes for a Happy Christmas to our Armed Forces across the world and their families at home.
 
You have shown yet again in 2021 that you are equal to any trial or crisis and once again you have filled our hearts with pride 🇬🇧 https://t.co/FSEeBBpwS9",0.572612,0.328708,0.09868,neutral
1473733423021936645,2021-12-22 19:13:23+00:00,1473733423021936645,"Great to speak to German Chancellor @OlafScholz today.
 
We spoke about the close friendship between our two nations. 
 
I look forward to working with Olaf in the years ahead.",223,2123,3061,259,,en,False,,BorisJohnson,"Great to speak to German Chancellor @OlafScholz today.
 
We spoke about the close friendship between our two nations. 
 
I look forward to working with Olaf in the years ahead.",0.572612,0.328708,0.09868,neutral
1473700424452616207,2021-12-22 17:02:15+00:00,1473700424452616207,"An astonishing 30 million booster doses have been administered across the United Kingdom, with more than 6 million in the last week alone.

Thank you to the staff and volunteers behind this incredible national effort and to everyone who has come forward.

https://t.co/trbDmZw6S1 https://t.co/LqQ2T4MUSe",318,2074,1456,104,https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/,en,False,,BorisJohnson,"An astonishing 30 million booster doses have been administered across the United Kingdom, with more than 6 million in the last week alone.

Thank you to the staff and volunteers behind this incredible national effort and to everyone who has come forward.

https://t.co/trbDmZw6S1 https://t.co/LqQ2T4MUSe",0.572612,0.328708,0.09868,neutral
1473618459623936003,2021-12-22 11:36:33+00:00,1473618459623936003,"Our NHS and care staff have been extraordinary throughout the pandemic, and are working flat out over the Christmas period getting booster jabs into arms.
 
Thank you for everything you do. https://t.co/Aad2SHOrp4",207,1304,1727,135,https://twitter.com/CMO_England/status/1473326740290387980,en,False,,BorisJohnson,"Our NHS and care staff have been extraordinary throughout the pandemic, and are working flat out over the Christmas period getting booster jabs into arms.
 
Thank you for everything you do. https://t.co/Aad2SHOrp4",0.572612,0.328708,0.09868,neutral
1473602958864617472,2021-12-22 10:34:58+00:00,1473602958864617472,RT @sajidjavid: The UK has bought an additional 4.25 million antivirals for NHS patients - this is another crucial defence against the viru…,172,0,0,0,,en,False,,BorisJohnson,RT @sajidjavid: The UK has bought an additional 4.25 million antivirals for NHS patients - this is another crucial defence against the viru…,0.572612,0.328708,0.09868,neutral
1473337565235363850,2021-12-21 17:00:23+00:00,1473337565235363850,"I wanted to confirm that people can go ahead with their Christmas plans.
 
But we’re keeping a constant eye on the data and can’t rule out any further measures after Christmas.
 
Please continue to be cautious, follow the guidance and Get Boosted Now: https://t.co/VKGvuQ4lzq https://t.co/506RPwP94h",1500,6862,9305,2150,http://www.nhs.uk/covidvaccination,en,False,,BorisJohnson,"I wanted to confirm that people can go ahead with their Christmas plans.
 
But we’re keeping a constant eye on the data and can’t rule out any further measures after Christmas.
 
Please continue to be cautious, follow the guidance and Get Boosted Now: https://t.co/VKGvuQ4lzq https://t.co/506RPwP94h",0.572612,0.328708,0.09868,neutral
1473278113236803591,2021-12-21 13:04:09+00:00,1473278113236803591,"RT @RishiSunak: We’re providing new support worth £1bn including:

➡️New grants for hospitality &amp; leisure sectors - up to £6,000 per busine…",563,0,0,0,,en,False,,BorisJohnson,"RT @RishiSunak: We’re providing new support worth £1bn including:

➡️New grants for hospitality &amp; leisure sectors - up to £6,000 per busine…",0.572612,0.328708,0.09868,neutral
1473001328695783428,2021-12-20 18:44:18+00:00,1473001328695783428,"We’ve got cases of Omicron surging across the country now and hospitalisations are rising quite steeply in London. 

Please exercise caution. Please get vaccinated. Please Get Boosted Now.

https://t.co/VKGvuQ4lzq https://t.co/wxmCAgRCDr",609,2733,4399,353,http://www.nhs.uk/covidvaccination,en,False,,BorisJohnson,"We’ve got cases of Omicron surging across the country now and hospitalisations are rising quite steeply in London. 

Please exercise caution. Please get vaccinated. Please Get Boosted Now.

https://t.co/VKGvuQ4lzq https://t.co/wxmCAgRCDr",0.572612,0.328708,0.09868,neutral
1472680981312200709,2021-12-19 21:31:21+00:00,1472680981312200709,RT @frankbrunoboxer: Evening I have had my booster jab. Please trust me I hate needles but when I talk to many families of people who have…,745,0,0,0,,en,False,,BorisJohnson,RT @frankbrunoboxer: Evening I have had my booster jab. Please trust me I hate needles but when I talk to many families of people who have…,0.572612,0.328708,0.09868,neutral
1472582326718767107,2021-12-19 14:59:20+00:00,1472582326718767107,"RT @NHSEngland: The NHS delivered another record-breaking day for booster jabs yesterday — with a total of 830,403 people getting their vit…",122,0,0,0,,en,False,,BorisJohnson,"RT @NHSEngland: The NHS delivered another record-breaking day for booster jabs yesterday — with a total of 830,403 people getting their vit…",0.572612,0.328708,0.09868,neutral
1472550078573420559,2021-12-19 12:51:12+00:00,1472550078573420559,"RT @sajidjavid: VACCINE RECORD:

A record 906,656 jabs were delivered in England yesterday - including over 830,000 boosters.

Fantastic to…",281,0,0,0,,en,False,,BorisJohnson,"RT @sajidjavid: VACCINE RECORD:

A record 906,656 jabs were delivered in England yesterday - including over 830,000 boosters.

Fantastic to…",0.572612,0.328708,0.09868,neutral
1472500089063186433,2021-12-19 09:32:33+00:00,1472500089063186433,"From pharmacies to stadiums, we’re jabbing arms up and down the country. 

We’re throwing everything at this virus. 
 
Wherever you are, we’ll be there with a jab for you.
 
So please Get Boosted Now. https://t.co/9n3tWU4SEm",409,2312,2959,283,https://twitter.com/BorisJohnson/status/1472500089063186433/video/1,en,False,,BorisJohnson,"From pharmacies to stadiums, we’re jabbing arms up and down the country. 

We’re throwing everything at this virus. 
 
Wherever you are, we’ll be there with a jab for you.
 
So please Get Boosted Now. https://t.co/9n3tWU4SEm",0.572612,0.328708,0.09868,neutral
1472161011327291396,2021-12-18 11:05:11+00:00,1472161011327291396,RT @RoyalMail: We’re supporting @GOVUK's #GetBoostedNow campaign with a special postmark. https://t.co/EiquHXakrM,120,0,0,0,https://twitter.com/RoyalMail/status/1472144626358366215/photo/1,en,False,,BorisJohnson,RT @RoyalMail: We’re supporting @GOVUK's #GetBoostedNow campaign with a special postmark. https://t.co/EiquHXakrM,0.572612,0.328708,0.09868,neutral
1471964518838415364,2021-12-17 22:04:23+00:00,1471964518838415364,"Covid-19 is a UK-wide threat.

I spoke with First Minister @PaulGivan and deputy First Minister @Moneillsf of Northern Ireland about the importance of the booster rollout to tackle Omicron. 

We’ll continue to have discussions over the coming days and work together on this.",157,881,1768,85,,en,False,,BorisJohnson,"Covid-19 is a UK-wide threat.

I spoke with First Minister @PaulGivan and deputy First Minister @Moneillsf of Northern Ireland about the importance of the booster rollout to tackle Omicron. 

We’ll continue to have discussions over the coming days and work together on this.",0.572612,0.328708,0.09868,neutral
1471962989624541184,2021-12-17 21:58:19+00:00,1471962989624541184,"Earlier I discussed with First Minister Mark Drakeford the continued response to Covid-19 and the importance of working together. 

A COBR meeting with representatives from the devolved administrations will take place over the weekend.",273,1844,3175,255,,en,False,,BorisJohnson,"Earlier I discussed with First Minister Mark Drakeford the continued response to Covid-19 and the importance of working together. 

A COBR meeting with representatives from the devolved administrations will take place over the weekend.",0.572612,0.328708,0.09868,neutral
1471937604203552776,2021-12-17 20:17:26+00:00,1471937604203552776,"A record day for vaccinations yesterday with an incredible 936,480 people coming forward. That means 50% of adults have now received a booster dose.

Our NHS is working flat out getting lifesaving booster jabs into arms. 

Please play your part and Get Boosted Now. https://t.co/GPS9i3CGbH",326,2031,1544,127,https://twitter.com/BorisJohnson/status/1471937604203552776/photo/1,en,False,,BorisJohnson,"A record day for vaccinations yesterday with an incredible 936,480 people coming forward. That means 50% of adults have now received a booster dose.

Our NHS is working flat out getting lifesaving booster jabs into arms. 

Please play your part and Get Boosted Now. https://t.co/GPS9i3CGbH",0.572612,0.328708,0.09868,neutral
1471899357389672449,2021-12-17 17:45:28+00:00,1471899357389672449,"The staff, volunteers and military personnel at Hillingdon Hospital vaccine hub in my constituency are working tirelessly to get booster jabs into arms.

Getting a booster is the best way to protect against Omicron.

Don’t delay. Get boosted now. https://t.co/o88ZMBpHTQ",205,1189,1658,137,https://twitter.com/BorisJohnson/status/1471899357389672449/photo/1,en,False,,BorisJohnson,"The staff, volunteers and military personnel at Hillingdon Hospital vaccine hub in my constituency are working tirelessly to get booster jabs into arms.

Getting a booster is the best way to protect against Omicron.

Don’t delay. Get boosted now. https://t.co/o88ZMBpHTQ",0.572612,0.328708,0.09868,neutral
1471888217616101389,2021-12-17 17:01:12+00:00,1471888217616101389,"RT @premierleague: It’s been great having fans back in the stadium this season, and we all want it to remain that way

The best way to prot…",975,0,0,0,,en,False,,BorisJohnson,"RT @premierleague: It’s been great having fans back in the stadium this season, and we all want it to remain that way

The best way to prot…",0.572612,0.328708,0.09868,neutral
1471884945228546050,2021-12-17 16:48:11+00:00,1471884945228546050,"This afternoon I have spoken to First Minister Nicola Sturgeon on the ongoing response to the Omicron variant.

We discussed the shared challenges including economic disruption and will continue to work together.",289,2151,2420,163,,en,False,,BorisJohnson,"This afternoon I have spoken to First Minister Nicola Sturgeon on the ongoing response to the Omicron variant.

We discussed the shared challenges including economic disruption and will continue to work together.",0.572612,0.328708,0.09868,neutral
1471551946465153030,2021-12-16 18:44:58+00:00,1471551946465153030,"Thank you to all the staff and volunteers behind the national effort to Get Boosted Now.
 
In Ramsgate today I had the privilege of meeting Lucy who has vaccinated an extraordinary 15,000 people in a year.
 
Come and Get Boosted Now: https://t.co/trbDmZw6S1 https://t.co/DpedOBwPtV",152,1001,1110,62,https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/,en,False,,BorisJohnson,"Thank you to all the staff and volunteers behind the national effort to Get Boosted Now.
 
In Ramsgate today I had the privilege of meeting Lucy who has vaccinated an extraordinary 15,000 people in a year.
 
Come and Get Boosted Now: https://t.co/trbDmZw6S1 https://t.co/DpedOBwPtV",0.572612,0.328708,0.09868,neutral
1471537884914196486,2021-12-16 17:49:06+00:00,1471537884914196486,"RT @nadhimzahawi: Teachers and support staff are doing an incredible job responding to the pandemic. 
I want to ensure schools and colleges…",89,0,0,0,,en,False,,BorisJohnson,"RT @nadhimzahawi: Teachers and support staff are doing an incredible job responding to the pandemic. 
I want to ensure schools and colleges…",0.572612,0.328708,0.09868,neutral
1471517052510760967,2021-12-16 16:26:19+00:00,1471517052510760967,"I want to say a MASSIVE thank you to the 25 million people who have come forward for their booster. Nearly 3/4 of a million people got boosted yesterday alone. A HUGE national effort.
 
Let’s keep going. Don’t delay. If you haven’t already – Get Boosted Now. https://t.co/pKrKWOOmnX",318,1979,1445,134,https://twitter.com/BorisJohnson/status/1471517052510760967/video/1,en,False,,BorisJohnson,"I want to say a MASSIVE thank you to the 25 million people who have come forward for their booster. Nearly 3/4 of a million people got boosted yesterday alone. A HUGE national effort.
 
Let’s keep going. Don’t delay. If you haven’t already – Get Boosted Now. https://t.co/pKrKWOOmnX",0.572612,0.328708,0.09868,neutral
1471512129463144459,2021-12-16 16:06:45+00:00,1471512129463144459,"RT @pritipatel: I’m pleased to announce today an increase of up to £1.1 billion for police funding next year. 

In 2021 we have: 

✅ Cut kn…",190,0,0,0,,en,False,,BorisJohnson,"RT @pritipatel: I’m pleased to announce today an increase of up to £1.1 billion for police funding next year. 

In 2021 we have: 

✅ Cut kn…",0.572612,0.328708,0.09868,neutral
1471484754528776192,2021-12-16 14:17:59+00:00,1471484754528776192,"RT @DCMS: #GetBoostedNow

A vitally important message lights up the iconic @bt_uk Tower 

Protect yourself, your friends and your family. G…",99,0,0,0,,en,False,,BorisJohnson,"RT @DCMS: #GetBoostedNow

A vitally important message lights up the iconic @bt_uk Tower 

Protect yourself, your friends and your family. G…",0.572612,0.328708,0.09868,neutral
1471412089231187968,2021-12-16 09:29:14+00:00,1471412089231187968,"Thank you to the NHS staff, volunteers and military personnel who are working incredibly hard to deliver boosters across the country. 

We must keep going. If you haven’t already, Get Boosted Now. 
https://t.co/trbDmZw6S1",160,914,1149,71,https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/,en,False,,BorisJohnson,"Thank you to the NHS staff, volunteers and military personnel who are working incredibly hard to deliver boosters across the country. 

We must keep going. If you haven’t already, Get Boosted Now. 
https://t.co/trbDmZw6S1",0.572612,0.328708,0.09868,neutral
1471214511700992000,2021-12-15 20:24:08+00:00,1471214511700992000,"Record day on boosters yesterday – thank you to the more than 650,000 people who came forward across the UK.

The NHS is working flat out getting lifesaving jabs into arms. 

Please play your part and Get Boosted Now, and encourage everyone you know to do the same.",297,2163,1506,91,,en,False,,BorisJohnson,"Record day on boosters yesterday – thank you to the more than 650,000 people who came forward across the UK.

The NHS is working flat out getting lifesaving jabs into arms. 

Please play your part and Get Boosted Now, and encourage everyone you know to do the same.",0.572612,0.328708,0.09868,neutral
1471164607771279360,2021-12-15 17:05:50+00:00,1471164607771279360,WATCH LIVE: COVID-19 press conference (15 December 2021) https://t.co/K2lbnm1OZJ,145,479,872,50,https://twitter.com/i/broadcasts/1YpKkZaYpbjxj,en,False,,BorisJohnson,WATCH LIVE: COVID-19 press conference (15 December 2021) https://t.co/K2lbnm1OZJ,0.572612,0.328708,0.09868,neutral
1471154397996625927,2021-12-15 16:25:15+00:00,1471154397996625927,"Nothing can undo the pain caused by David Fuller's unimaginable crimes, but I hope some comfort can be taken from the fact he will spend the rest of his life behind bars. My thoughts are with the family and friends of his victims, who have shown incredible bravery in court today.",184,1421,481,30,,en,False,,BorisJohnson,"Nothing can undo the pain caused by David Fuller's unimaginable crimes, but I hope some comfort can be taken from the fact he will spend the rest of his life behind bars. My thoughts are with the family and friends of his victims, who have shown incredible bravery in court today.",0.572612,0.328708,0.09868,neutral
1471123975501762568,2021-12-15 14:24:22+00:00,1471123975501762568,"Northern Ireland is at the heart of our plans to level up across the whole of the United Kingdom. 

Our £350 million boost to the Belfast City Deal will turbocharge digital infrastructure, skills and jobs in a city that has a proud history of innovation and creativity. https://t.co/zUvoQSDxhq",133,567,375,37,https://twitter.com/BrandonLewis/status/1471119013602332678,en,False,,BorisJohnson,"Northern Ireland is at the heart of our plans to level up across the whole of the United Kingdom. 

Our £350 million boost to the Belfast City Deal will turbocharge digital infrastructure, skills and jobs in a city that has a proud history of innovation and creativity. https://t.co/zUvoQSDxhq",0.572612,0.328708,0.09868,neutral
1471115988712239110,2021-12-15 13:52:38+00:00,1471115988712239110,"RT @sajidjavid: We’re accelerating the booster programme as we fight against Omicron.

All those aged 18 and over can now book their booste…",91,0,0,0,,en,False,,BorisJohnson,"RT @sajidjavid: We’re accelerating the booster programme as we fight against Omicron.

All those aged 18 and over can now book their booste…",0.572612,0.328708,0.09868,neutral
1471100426158231552,2021-12-15 12:50:47+00:00,1471100426158231552,"Be part of our national mission to get as many people boosted as possible, as quickly as possible.

Help us deliver jabs and save lives.

Volunteer here: https://t.co/qvc8qMpWhj",111,526,925,49,https://nhsvolunteerresponders.org.uk,en,False,,BorisJohnson,"Be part of our national mission to get as many people boosted as possible, as quickly as possible.

Help us deliver jabs and save lives.

Volunteer here: https://t.co/qvc8qMpWhj",0.572612,0.328708,0.09868,neutral
1471044380941246464,2021-12-15 09:08:05+00:00,1471044380941246464,"RT @10DowningStreet: Every eligible adult in England can now book their booster vaccinations.

Get Boosted Now to protect yourself, your fr…",159,0,0,0,,en,False,,BorisJohnson,"RT @10DowningStreet: Every eligible adult in England can now book their booster vaccinations.

Get Boosted Now to protect yourself, your fr…",0.572612,0.328708,0.09868,neutral
1470821233180778496,2021-12-14 18:21:23+00:00,1470821233180778496,RT @10DowningStreet: “Boosters give you the best possible protection against the virus and should significantly reduce your risk of serious…,177,0,0,0,,en,False,,BorisJohnson,RT @10DowningStreet: “Boosters give you the best possible protection against the virus and should significantly reduce your risk of serious…,0.572612,0.328708,0.09868,neutral
1470808110206009345,2021-12-14 17:29:14+00:00,1470808110206009345,My letter to everyone working in the NHS. https://t.co/MzEqVdZ8m4,826,5120,6492,2617,https://twitter.com/BorisJohnson/status/1470808110206009345/photo/1,en,False,,BorisJohnson,My letter to everyone working in the NHS. https://t.co/MzEqVdZ8m4,0.572612,0.328708,0.09868,neutral
1470791949082841095,2021-12-14 16:25:01+00:00,1470791949082841095,What happened to Star Hobson is shocking and heartbreaking. We must protect children from these barbaric crimes and ensure lessons are learned. https://t.co/rHzMu5SAZ9,266,1468,1190,150,https://twitter.com/nadhimzahawi/status/1470762092353499138,en,False,,BorisJohnson,What happened to Star Hobson is shocking and heartbreaking. We must protect children from these barbaric crimes and ensure lessons are learned. https://t.co/rHzMu5SAZ9,0.572612,0.328708,0.09868,neutral
1470784369942007818,2021-12-14 15:54:54+00:00,1470784369942007818,"RT @sajidjavid: More than 650,000 boosters were booked in England yesterday. 

Thank you to everyone coming forward to #GetBoostedNow 

👏🏽…",91,0,0,0,,en,False,,BorisJohnson,"RT @sajidjavid: More than 650,000 boosters were booked in England yesterday. 

Thank you to everyone coming forward to #GetBoostedNow 

👏🏽…",0.572612,0.328708,0.09868,neutral
1470773572427730963,2021-12-14 15:11:59+00:00,1470773572427730963,"Hillingdon Hospital vaccination hub is now open for residents to get their crucial booster jabs.
 
Get boosted now and protect yourself, your friends and your family. https://t.co/wAG0Dz8C9Y",91,436,385,15,https://twitter.com/HillingdonNHSFT/status/1470741873203548166,en,False,,BorisJohnson,"Hillingdon Hospital vaccination hub is now open for residents to get their crucial booster jabs.
 
Get boosted now and protect yourself, your friends and your family. https://t.co/wAG0Dz8C9Y",0.572612,0.328708,0.09868,neutral
1470764145167450114,2021-12-14 14:34:32+00:00,1470764145167450114,"We must act now to get boosted – to protect ourselves, our loved ones and the NHS. 

Book yours here:

https://t.co/trbDmZw6S1",116,670,983,59,https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/,en,False,,BorisJohnson,"We must act now to get boosted – to protect ourselves, our loved ones and the NHS. 

Book yours here:

https://t.co/trbDmZw6S1",0.572612,0.328708,0.09868,neutral
1470713124214947848,2021-12-14 11:11:47+00:00,1470713124214947848,"Encouraging to see a record jump in employment and falling unemployment with today's jobs figures. 

Our incredible vaccine rollout is helping our economy recover. 

Please keep coming forward for your booster jabs and protect the progress we’ve made. https://t.co/FML9r1n5jg",216,884,1041,76,https://twitter.com/ONS/status/1470650409626877955,en,False,,BorisJohnson,"Encouraging to see a record jump in employment and falling unemployment with today's jobs figures. 

Our incredible vaccine rollout is helping our economy recover. 

Please keep coming forward for your booster jabs and protect the progress we’ve made. https://t.co/FML9r1n5jg",0.572612,0.328708,0.09868,neutral
1470702719887368196,2021-12-14 10:30:27+00:00,1470702719887368196,"We're launching an urgent appeal for volunteers to come forward and support our national mission to Get Boosted Now.

Help our brilliant GPs, doctors, nurses &amp; pharmacists.

Help us deliver jabs &amp; save lives.

Help us get everyone boosted by the New Year.

https://t.co/qvc8qMpWhj https://t.co/fnJ0PMcddC",275,929,1709,201,https://nhsvolunteerresponders.org.uk,en,False,,BorisJohnson,"We're launching an urgent appeal for volunteers to come forward and support our national mission to Get Boosted Now.

Help our brilliant GPs, doctors, nurses &amp; pharmacists.

Help us deliver jabs &amp; save lives.

Help us get everyone boosted by the New Year.

https://t.co/qvc8qMpWhj https://t.co/fnJ0PMcddC",0.572612,0.328708,0.09868,neutral
1470698549751029764,2021-12-14 10:13:53+00:00,1470698549751029764,"This is your chance to be part of a life-saving, Covid-busting effort. 

Thousands have already answered the call. But the more volunteers we get, the more people we can protect.

So please sign up to the Jabs Army now.

https://t.co/2HHy1tBKhI https://t.co/11NRk0k4Vd",99,434,719,59,http://nhsvolunteerresponders.org.uk,en,False,,BorisJohnson,"This is your chance to be part of a life-saving, Covid-busting effort. 

Thousands have already answered the call. But the more volunteers we get, the more people we can protect.

So please sign up to the Jabs Army now.

https://t.co/2HHy1tBKhI https://t.co/11NRk0k4Vd",0.572612,0.328708,0.09868,neutral
1470497102304268293,2021-12-13 20:53:24+00:00,1470497102304268293,Get Boosted Now. https://t.co/iV2MhgbqjN,224,1222,1445,118,https://twitter.com/BorisJohnson/status/1470497102304268293/video/1,en,False,,BorisJohnson,Get Boosted Now. https://t.co/iV2MhgbqjN,0.572612,0.328708,0.09868,neutral
1470470878676893703,2021-12-13 19:09:12+00:00,1470470878676893703,"The NHS is working flat-out to deliver jabs and save lives.

Do your part and Get Boosted Now. https://t.co/FHjRvI4qlq",196,1078,1320,92,https://twitter.com/BorisJohnson/status/1470470878676893703/video/1,en,False,,BorisJohnson,"The NHS is working flat-out to deliver jabs and save lives.

Do your part and Get Boosted Now. https://t.co/FHjRvI4qlq",0.572612,0.328708,0.09868,neutral
1470463451516575746,2021-12-13 18:39:41+00:00,1470463451516575746,"Seeing the rollout of our booster programme in action today – more than 23 million people across the UK have already come forward to get boosted. We’ll give the NHS everything it needs to deliver millions more boosters in the coming weeks.
 
Don’t delay: Get Boosted Now. https://t.co/9PCLcegC9d",206,1321,1214,82,https://twitter.com/BorisJohnson/status/1470463451516575746/photo/1,en,False,,BorisJohnson,"Seeing the rollout of our booster programme in action today – more than 23 million people across the UK have already come forward to get boosted. We’ll give the NHS everything it needs to deliver millions more boosters in the coming weeks.
 
Don’t delay: Get Boosted Now. https://t.co/9PCLcegC9d",0.572612,0.328708,0.09868,neutral
1470374267346989067,2021-12-13 12:45:18+00:00,1470374267346989067,"It’s fantastic to see so many people answering our call to #GetBoostedNow – over 110,000 people booked before 9am this morning. 

If you’re 30+ you can book online now, and all adults will be able to do so from Wednesday. So don’t delay – Get Boosted Now.",319,1796,2248,153,,en,False,,BorisJohnson,"It’s fantastic to see so many people answering our call to #GetBoostedNow – over 110,000 people booked before 9am this morning. 

If you’re 30+ you can book online now, and all adults will be able to do so from Wednesday. So don’t delay – Get Boosted Now.",0.572612,0.328708,0.09868,neutral
