id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,positive,neutral,negative,sentiment
1477005386464985088,2021-12-31 19:55:00+00:00,1477005386464985088,"Biyoçeşitliliğin korunması ve geleceğe aktarılması için korunan alan sayımızı 631’e, korunan alan büyüklüğümüzü ise 3,3 milyon hektara çıkardık. https://t.co/UIFXkaI4Ae",10211,27840,363,80,https://twitter.com/RTErdogan/status/1477005386464985088/photo/1,tr,False,,RTErdogan,"We've raised the number of areas protected for the preservation and future of biodiversity to 631, and our protected area to 3.3 million hectares. https://t.co/UIFXkaI4Ae",0.664001,0.333354,0.002645,positive
1477004128173936641,2021-12-31 19:50:00+00:00,1477004128173936641,"Cumhuriyet tarihimizin ilk Su Şûrası'nı gerçekleştirerek kısa, orta ve uzun vadeli su stratejilerimizi belirledik. https://t.co/t7RnpOmIQb",10357,28887,359,71,https://twitter.com/RTErdogan/status/1477004128173936641/photo/1,tr,False,,RTErdogan,"We've established our short, medium and long-term water strategies by carrying out the first Water Side of our Republic history. https://t.co/t7RnPOmIQb",0.236148,0.75655,0.007302,neutral
1477002869941354496,2021-12-31 19:45:00+00:00,1477002869941354496,Su kaynaklarımızın kalite ve miktarını korumak için inşa ettiğimiz 32 yer altı barajını tamamladık. https://t.co/0BKSkWUNRS,11235,31630,367,98,https://twitter.com/RTErdogan/status/1477002869941354496/photo/1,tr,False,,RTErdogan,We've completed 32 underground dams built to preserve the quality and quantity of our water supply. https://t.co/0BKSkWUNRS,0.226473,0.744681,0.028846,neutral
1477001611503226882,2021-12-31 19:40:00+00:00,1477001611503226882,Ülkemizin en yüksek barajı Yusufeli'nin gövde dolgusunu tamamladık. Barajımız su tutmaya başladı. https://t.co/4qEtiVy1Yf,11353,32943,476,109,https://twitter.com/RTErdogan/status/1477001611503226882/photo/1,tr,False,,RTErdogan,We've completed Yusufeli's body filling of the highest dam in our country. Our dam is watering. https://t.co/4qEtiVy1Yf,0.522917,0.450998,0.026085,positive
1477000353425985537,2021-12-31 19:35:00+00:00,1477000353425985537,Ekonomimize yıllık 3 milyar TL katkı sağlayacak Ilısu Prof. Dr. Veysel Eroğlu Barajı ve Hidroelektrik Santrali’ni resmen hizmete aldık. https://t.co/d5JEut5nSx,10984,30080,357,92,https://twitter.com/RTErdogan/status/1477000353425985537/photo/1,tr,False,,RTErdogan,"We have officially launched the Ilisu Prof. Dr. Veysel Eroglu Dam and the Hydroelectric Plant, which will contribute $3 billion a year to our economy. https://t.co/d5JEut5nSx",0.624444,0.372782,0.002774,positive
1476999096812531714,2021-12-31 19:30:00+00:00,1476999096812531714,Hayata geçirdiğimiz Ankara İçme Suyu 2. Merhale Projesi Gerede Sistemi ile Başkentimizin 2050 yılına kadarki içme suyu ihtiyacını garanti altına aldık. https://t.co/OQ9q5rLY8n,11016,30594,389,97,https://twitter.com/RTErdogan/status/1476999096812531714/photo/1,tr,False,,RTErdogan,We have guaranteed the need for drinking water from our capital until 2050. https://t.co/OQ9qrLY8n,0.27623,0.691517,0.032253,neutral
1476997836705185793,2021-12-31 19:25:00+00:00,1476997836705185793,"8 yeni tarıma dayalı ihtisas organize sanayi bölgesi kurduk. Böylece, tüzel kişilik kazandırdığımız bu sanayi bölgelerimizin sayısını 23'ten 31'e çıkardık. https://t.co/XgElrlkdRd",10651,28858,315,87,https://twitter.com/RTErdogan/status/1476997836705185793/photo/1,tr,False,,RTErdogan,"We've established eight new agricultural-based specialties organised industrial zones, so we've increased the number of industrial zones that we've established from 23 to 31. https://t.co/XgEllkdRd",0.276814,0.715126,0.00806,neutral
1476996578544164867,2021-12-31 19:20:00+00:00,1476996578544164867,Koruma altına aldığımız büyük ova sayısını 315’den 429’a çıkardık. https://t.co/3UsA1rEZyT,10534,28850,320,82,https://twitter.com/RTErdogan/status/1476996578544164867/photo/1,tr,False,,RTErdogan,We've raised the number of large plains we've secured from 315 to 429. https://t.co/3USA1EZyT,0.375549,0.620254,0.004197,neutral
1476995320160604169,2021-12-31 19:15:00+00:00,1476995320160604169,"IPARD kapsamında 4.850 projeye 2,3 Milyar TL destek verdik. Böylelikle 3,3 milyar TL yatırım ve 8.750 istihdam sağladık. https://t.co/U4zodsHf4v",10440,28359,360,82,https://twitter.com/RTErdogan/status/1476995320160604169/photo/1,tr,False,,RTErdogan,"As part of IPARD, we supported 4.850 projects for $2.3 billion, thus investing $3.3 billion and employing 8.750. https://t.co/U4zodsHf4v",0.694051,0.301411,0.004538,positive
1476994061915639809,2021-12-31 19:10:00+00:00,1476994061915639809,Çiftçilerimizin ihtiyacı olan 74'ün üzerinde makine ve ekipman grubuna %50 hibe desteği vermeye başladık. https://t.co/tBA1XLZptJ,11006,30146,316,95,https://twitter.com/RTErdogan/status/1476994061915639809/photo/1,tr,False,,RTErdogan,We started funding more than 74 machines and equipment groups that our farmers needed 50%. https://t.co/tBA1XLZptJ,0.39248,0.587967,0.019553,neutral
1476992804282937356,2021-12-31 19:05:00+00:00,1476992804282937356,Kırsal kalkınmayı desteklemek için 2.460 projeye 645 milyon TL hibe verdik. Böylelikle 12 bin 500 kişiye istihdam sağladık. https://t.co/7ZueTvLVzl,10642,28271,316,86,https://twitter.com/RTErdogan/status/1476992804282937356/photo/1,tr,False,,RTErdogan,"To support rural development, we gave $2.460 to 645 million. So we employed 12,500 people. https://t.co/7ZueTvLVzl",0.527358,0.459291,0.013351,positive
1476991546096439298,2021-12-31 19:00:00+00:00,1476991546096439298,Canlı popülasyonunu korumak ve artırmak için denizlerimize ve iç sularımıza 55 milyon yavru balık bıraktık. https://t.co/YYn68ROg5M,10766,30255,394,83,https://twitter.com/RTErdogan/status/1476991546096439298/photo/1,tr,False,,RTErdogan,We left 55 million baby fish in our seas and internal waters to protect and increase its population. https://t.co/Yyn68Rog5M,0.051798,0.463848,0.484354,negative
1476990286945349635,2021-12-31 18:55:00+00:00,1476990286945349635,"Küçükbaş hayvan sayısında 57,4 milyon ile Avrupa’daki 1'inciliğimiz devam etti. https://t.co/PlYDeFfsQP",11458,33588,881,528,https://twitter.com/RTErdogan/status/1476990286945349635/photo/1,tr,False,,RTErdogan,The number of small animals continued to be our first in Europe with 57.4 million. https://t.co/PLY DEFFSQP,0.430304,0.561494,0.008202,neutral
1476989028822102020,2021-12-31 18:50:00+00:00,1476989028822102020,"Büyükbaş hayvan sayısında 18,3 milyon ile Avrupa'da 1’inci sırada yer aldık. https://t.co/yOsNaesSQR",12258,38855,1258,258,https://twitter.com/RTErdogan/status/1476989028822102020/photo/1,tr,False,,RTErdogan,"At 18.3 million in the number of cattle, we ranked 1st in Europe. https://t.co/yOsNaesQR",0.463725,0.526087,0.010188,neutral
1476987770287493120,2021-12-31 18:45:00+00:00,1476987770287493120,Ekonomimize yıllık 10 milyar lira gelir sağlayacak Akıllı Küpe ve Elektronik Hayvan Takip Sistemi'ni hayata geçirdik. https://t.co/KlnajmEujk,10190,27035,346,80,https://twitter.com/RTErdogan/status/1476987770287493120/photo/1,tr,False,,RTErdogan,We've implemented the Smart Earring and Electronic Animal Tracking System that will provide $10 billion a year for our economy. https://t.co/KlnajmEujk,0.783815,0.212091,0.004094,positive
1476986512206024705,2021-12-31 18:40:00+00:00,1476986512206024705,"Tarımsal üretimi artırmak, ekilmeyen arazileri üretime kazandırmak için 400 projeyi hayata geçirdik. https://t.co/sG4JVBTvdE",10642,28882,349,90,https://twitter.com/RTErdogan/status/1476986512206024705/photo/1,tr,False,,RTErdogan,"We've implemented 400 projects to increase agricultural production, to produce unsolicited land. https://t.co/sG4JVBTVDE",0.564269,0.42804,0.00769,positive
1476985254309089283,2021-12-31 18:35:00+00:00,1476985254309089283,"860 bin ton yaş çay alımı gerçekleştirdik. Böylece çiftçimize 3,4 milyar TL ödedik. https://t.co/H9jjQXh6Gv",10482,29191,368,94,https://twitter.com/RTErdogan/status/1476985254309089283/photo/1,tr,False,,RTErdogan,"We bought 860,000 tons of tea, so we paid our farmer $3.4 billion. https://t.co/H9jQXh6Gv",0.12546,0.619791,0.25475,neutral
1476983999666941954,2021-12-31 18:30:01+00:00,1476983999666941954,"Çiftçilerimize 2,6 milyar TL kuraklık desteği verdik. https://t.co/Xjz0J2tWGa",10532,28311,308,97,https://twitter.com/RTErdogan/status/1476983999666941954/photo/1,tr,False,,RTErdogan,We've given $2.6 billion in drought support to our farmers. https://t.co/Xjz0J2tWGA,0.510241,0.455079,0.03468,positive
1476982737349361671,2021-12-31 18:25:00+00:00,1476982737349361671,Türkiye’nin tarımsal üretimini güçlendirmeye devam ettik. Tarım sektörümüze 24 milyar TL destek sağladık. https://t.co/Ra5RS2gNAA,10817,29190,345,97,https://twitter.com/RTErdogan/status/1476982737349361671/photo/1,tr,False,,RTErdogan,We continued to strengthen the agricultural production of Turkey. We provided $24 billion for our agricultural sector. https://t.co/Ra5RS2gNAA,0.852646,0.1436,0.003754,positive
1476981478877589510,2021-12-31 18:20:00+00:00,1476981478877589510,2021-2025 yılları arasında ülkemizde yürütülecek olan yapay zekâ çalışmalarına yön verecek Ulusal Yapay Zekâ Stratejisi’ni yayımladık. https://t.co/8wPR0uyotG,10977,28704,327,93,https://twitter.com/RTErdogan/status/1476981478877589510/photo/1,tr,False,,RTErdogan,"We published the National Artificial Intelligence Strategy, which will guide the work of artificial intelligence in our country from 2021-2025. https://t.co/8wP0uyotG",0.348151,0.647823,0.004025,neutral
1476980220645109762,2021-12-31 18:15:00+00:00,1476980220645109762,"Ford Otosan’ın 58 milyon euro tutarındaki yatırımı ve TÜBİTAK’ın desteği ile Türk mühendislerimiz tarafından ilk yerli otomatik şanzıman geliştirdi, üretildi. https://t.co/ggWk1rPM9I",12171,34928,445,125,https://twitter.com/RTErdogan/status/1476980220645109762/photo/1,tr,False,,RTErdogan,"With the support of the investment of Ford Autosan (the Ford Autosan) at 58m euros and TÜBITAK (TÜBITAK), our Turkish engineers developed the first domestic automatic transmission, produced. https://t.co/ggWk1rPM9I",0.484591,0.5105,0.004909,neutral
1476978962752544777,2021-12-31 18:10:00+00:00,1476978962752544777,TÜBİTAK SAGE tarafından geliştirilen Türkiye’nin ilk millî Hava-Hava Füze Sistemi Gökdoğan ve Bozdoğan füzelerinin uçaktan atışlı test faaliyetlerini başarıyla tamamladık. https://t.co/gw1EHsWjN6,11515,31169,305,123,https://twitter.com/RTErdogan/status/1476978962752544777/photo/1,tr,False,,RTErdogan,We have successfully completed test-fire operations of Turkey's first national Air-Air Missile System Gökdoğan and Bozdoğan missiles developed by TÜBITAK SAGE. https://t.co/gw1EHSWjN6,0.619057,0.374517,0.006426,positive
1476977704679485442,2021-12-31 18:05:00+00:00,1476977704679485442,Türkiye'nin tek çinko izabe tesisini 102 milyon dolarlık yatırımla Siirt'te hizmete aldık. https://t.co/PBelFdUfKJ,10682,29059,297,89,https://twitter.com/RTErdogan/status/1476977704679485442/photo/1,tr,False,,RTErdogan,We launched Turkey's only zinc islabe facility at Siirt with $102m investment. https://t.co/PBelFdUfKJ,0.237067,0.759137,0.003797,neutral
1476976451702312962,2021-12-31 18:00:01+00:00,1476976451702312962,Şişecam’ın 1 milyar TL yatırımla inşa ettiği Avrupa'nın en büyük düzcam üretim tesisinin açılışını gerçekleştirdik. https://t.co/r1NUUlNEs0,10554,28855,307,94,https://twitter.com/RTErdogan/status/1476976451702312962/photo/1,tr,False,,RTErdogan,"We opened the largest flat production facility in Europe, which Botscam put into $1 billion. https://t.co/r1NUlNES0",0.634725,0.356336,0.008939,positive
1476975187673419776,2021-12-31 17:55:00+00:00,1476975187673419776,"Türkiye'nin yatırım, üretim, istihdam, ihracat ve büyüme odaklı ekonomi politikasına en güçlü desteklerden biri Antakya'dan geldi. Antakya Mobilyacılar Sitesi 150 milyon dolarlık ihracat gerçekleştirdi. https://t.co/34r8kav8b0",10483,28125,309,86,https://twitter.com/RTErdogan/status/1476975187673419776/photo/1,tr,False,,RTErdogan,"One of Turkey's most powerful supports for investment, production, employment, export and growth-oriented economic policy came from Antioch. Furnituremakers exported the site for $150m. https://t.co/34r8kav8b0",0.831889,0.162718,0.005393,positive
1476973929419849736,2021-12-31 17:50:00+00:00,1476973929419849736,"Türk mühendisleri tarafından geliştirilen, dünyanın ilk seri üretim 4. seviye sürücüsüz elektrikli otobüsünün tanıtımını gerçekleştirdik. İnşallah Atac Electric'i dünyanın pek çok yerinde yollarda göreceğiz. https://t.co/98EOcilIAY",10981,29155,327,93,https://twitter.com/RTErdogan/status/1476973929419849736/photo/1,tr,False,,RTErdogan,We've been promoting the world's first series of driver-free electric buses developed by Turkish engineers. Hopefully we'll see Atac Electric on the roads in many parts of the world. https://t.co/98EOCIAY,0.941059,0.05778,0.001162,positive
1476972670889742342,2021-12-31 17:45:00+00:00,1476972670889742342,"Fatih, Yavuz ve Kanuni’nin ardından 4’üncü sondaj gemimizi de filomuza dâhil ettik. https://t.co/2ReCADZCKE",11704,33284,422,128,https://twitter.com/RTErdogan/status/1476972670889742342/photo/1,tr,False,,RTErdogan,"After Fatih, Yavuz, and Legal, we included our fourth drilling ship in our fleet. https://t.co/2ReCADZCKE",0.062718,0.928738,0.008544,neutral
1476971412602572801,2021-12-31 17:40:00+00:00,1476971412602572801,Amasra-1 kuyusunda 135 milyar metreküp doğal gaz keşfettik. Böylece keşfettiğimiz toplam rezervi 540 milyar metreküpe ulaştırdık. https://t.co/Cm0g4NuMrO,12122,36269,758,176,https://twitter.com/RTErdogan/status/1476971412602572801/photo/1,tr,False,,RTErdogan,"We discovered 135 billion cubic metres of natural gas in the Amasra-1 well, so we delivered the total reserve we discovered to 540 billion cubic meters. https://t.co/Cm0g4NUMRO",0.239654,0.738129,0.022217,neutral
1476970154571436032,2021-12-31 17:35:00+00:00,1476970154571436032,Kanuni Sondaj Gemimizi ilk görevi için Karadeniz’e uğurladık. https://t.co/t2bokuE7N2,10767,29617,337,90,https://twitter.com/RTErdogan/status/1476970154571436032/photo/1,tr,False,,RTErdogan,We sent our legal probe ship to the Black Sea for its first mission. https://t.co/t2bokuE7N2,0.054559,0.913332,0.032109,neutral
1476968897337200640,2021-12-31 17:30:00+00:00,1476968897337200640,Rüzgâr enerjisi üretiminde 188.834 MW ile tüm zamanların rekorunu kırdık. https://t.co/9r5emoa7bK,10689,28966,360,93,https://twitter.com/RTErdogan/status/1476968897337200640/photo/1,tr,False,,RTErdogan,"With 188,834 MW in the production of wind energy, we broke the record for all time. https://t.co/9r5emo7bK",0.645516,0.345738,0.008746,positive
1476967637703806977,2021-12-31 17:25:00+00:00,1476967637703806977,Karadeniz’deki Sakarya Gaz Sahası’nda ilk kuyu akış testini başarıyla gerçekleştirdik. https://t.co/oOJIcvCJYs,10858,30271,351,101,https://twitter.com/RTErdogan/status/1476967637703806977/photo/1,tr,False,,RTErdogan,We successfully performed the first well flow test at Sakarya Gas Field in the Black Sea. https://t.co/oOJIcvCJYS,0.705425,0.292326,0.002249,positive
1476966379429396486,2021-12-31 17:20:00+00:00,1476966379429396486,Enerji tedarik güvenliği yönünde attığımız stratejik bir adım olan Akkuyu Nükleer Güç Santrali'nin 3’üncü reaktörünün de temelini attık. https://t.co/zyd2wkRsVo,10946,29631,292,97,https://twitter.com/RTErdogan/status/1476966379429396486/photo/1,tr,False,,RTErdogan,"We also laid the foundation for the third reactor of Akkuyu Nuclear Power Plant, a strategic step towards energy supply security. https://t.co/zyd2wkRsVo",0.277493,0.718079,0.004428,neutral
1476965121524056066,2021-12-31 17:15:00+00:00,1476965121524056066,Türkiye’nin ilk yüzer sıvı doğal gaz depolama ve gazlaştırma gemisi Ertuğrul Gazi’yi devreye aldık. https://t.co/8PeRtndXdy,10455,28109,297,92,https://twitter.com/RTErdogan/status/1476965121524056066/photo/1,tr,False,,RTErdogan,"We have activated Turkey's first floating liquid gas storage ship, Ertugrul Gazi. https://t.co/8PeRdXdy",0.106634,0.880874,0.012491,neutral
1476963862947663872,2021-12-31 17:10:00+00:00,1476963862947663872,Maden ihracatımızı 6 milyar dolar seviyesine çıkararak tüm zamanların rekorunu kırdık. https://t.co/uKkD0ih45m,10093,26820,295,82,https://twitter.com/RTErdogan/status/1476963862947663872/photo/1,tr,False,,RTErdogan,We set the record for all time by raising our mining exports to $6 billion. https://t.co/ukkD0ih45m,0.887984,0.110615,0.001401,positive
1476962605231218696,2021-12-31 17:05:00+00:00,1476962605231218696,İlk imza atan ülkelerden biri olduğumuz Paris İklim Anlaşması’nı Meclisimizin onayına sunduk ve yürürlüğe koyduk. https://t.co/SqzHu8M4Wv,9457,24862,265,53,https://twitter.com/RTErdogan/status/1476962605231218696/photo/1,tr,False,,RTErdogan,"We have submitted and enforced the Paris Climate Agreement, one of the first countries to sign. https://t.co/SqzHu8M4Wv",0.593638,0.399051,0.007311,positive
1476961351000014848,2021-12-31 17:00:01+00:00,1476961351000014848,Türkiye’nin büyüklüğünü ve artan gücünü yansıtan bir başyapıt olan New York’taki yeni Türkevi’nin açılışını gerçekleştirdik. https://t.co/7pWEoL5JPk,10234,27299,324,91,https://twitter.com/RTErdogan/status/1476961351000014848/photo/1,tr,False,,RTErdogan,"We opened the new Turkish house in New York, a masterpiece of Turkey's magnitude and increasing power. https://t.co/7pWEol5JPk",0.820872,0.176519,0.002609,positive
1476960088061628423,2021-12-31 16:55:00+00:00,1476960088061628423,"Türk Devletleri Teşkilatı’nın da aralarında olduğu 6 organizasyonun dönem başkanlığını aktif bir şekilde, başarıyla yürüttük. https://t.co/JKX0CFH6AC",10053,26837,276,78,https://twitter.com/RTErdogan/status/1476960088061628423/photo/1,tr,False,,RTErdogan,We have actively conducted the rotating presidency of six organisations including the Turkish States Organization. https://t.co/JKX0CF6AC,0.119707,0.869343,0.01095,neutral
1476958829694889988,2021-12-31 16:50:00+00:00,1476958829694889988,"Doğu Akdeniz’de Türkiye’nin ve Kuzey Kıbrıs Türk Cumhuriyeti’nin meşru hak ve çıkarlarını koruduk, korumaya da devam edeceğiz. https://t.co/uTBWgLOO3Z",10455,27606,324,93,https://twitter.com/RTErdogan/status/1476958829694889988/photo/1,tr,False,,RTErdogan,"In the eastern Mediterranean, we have maintained the legitimate rights and interests of Turkey and the Turkish Republic of Northern Cyprus, and we will continue to protect it. https://t.co/uTBWgloo3Z",0.332864,0.640302,0.026834,neutral
1476957571365752832,2021-12-31 16:45:00+00:00,1476957571365752832,4 büyük uluslararası organizasyona başarıyla ev sahipliği yaptık. https://t.co/9QKT32fP8P,10039,27457,674,89,https://twitter.com/RTErdogan/status/1476957571365752832/photo/1,tr,False,,RTErdogan,We have successfully hosted four major international organisations. https://t.co/9QKT32fP8PP,0.815421,0.181894,0.002685,positive
1476956313141669891,2021-12-31 16:40:00+00:00,1476956313141669891,"Kapalı alanında 6 bin, açık alanında 7 bin 500 kişinin aynı anda ibadet edebildiği Zonguldak Uzun Mehmet Camii'nin açılışını gerçekleştirdik. https://t.co/4MLDCGKqaL",10301,28288,331,91,https://twitter.com/RTErdogan/status/1476956313141669891/photo/1,tr,False,,RTErdogan,"We opened the Zonguldak Long Mehmet Mosque, where 6,000 people were able to worship in the open space at the same time. https://t.co/4MLDCGKqal",0.520974,0.470069,0.008957,positive
1476955155174248454,2021-12-31 16:35:24+00:00,1476955155174248454,"RT @Akparti: Son bir yılda gerçekleştirdiğimiz icraatlar ülkemize ve milletimize hayırlı olsun. Durmak yok, yola devam. https://t.co/hiXrQn…",13054,0,0,0,,tr,False,,RTErdogan,"RT @Akparti: May our actions in the last year be good for our country and our nation. No stopping, keep going. https://t.co/hiXrQn...",0.952771,0.045324,0.001905,positive
1476955055127420942,2021-12-31 16:35:00+00:00,1476955055127420942,"Ayasofya-i Kebîr Cami-i Şerîfi'ne verilen bir selam, İstanbul'un Fethi’nin 568. yıl dönümüne bir hediye olarak gördüğümüz Taksim Camii'ni hizmete aldık. https://t.co/mZj8bLYv62",12922,36742,448,258,https://twitter.com/RTErdogan/status/1476955055127420942/photo/1,tr,False,,RTErdogan,"A salutation to Ayasofya-i Kebîr Cami-i Şerifi, we have launched the Salam Mosque, which we consider a gift to the 568th anniversary of the Fethhi. https://t.co/mZj8bYv62",0.445868,0.551124,0.003008,neutral
1476954518994702344,2021-12-31 16:32:52+00:00,1476954518994702344,197 sinema projesine toplamda 49 milyon 550 bin TL destek sağladık. https://t.co/mRoW5QM3rM,9464,25071,243,70,https://twitter.com/RTErdogan/status/1476954518994702344/photo/1,tr,False,,RTErdogan,"We provided a total of 49 million,550,000 euros for the 1974 film project. https://t.co/mRoW5QM3rM",0.120412,0.864265,0.015323,neutral
1476953796588806149,2021-12-31 16:30:00+00:00,1476953796588806149,"Yurt dışına kaçırılan 525 eserimizi yeniden ait olduğu yere, Türkiye'ye getirdik. https://t.co/EQx7R1WSU1",9947,26245,226,72,https://twitter.com/RTErdogan/status/1476953796588806149/photo/1,tr,False,,RTErdogan,We brought 525 of our abductions abroad back to Turkey where they belong. https://t.co/EQx7R1WSU1,0.030676,0.500192,0.469132,neutral
