id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,neutral,positive,negative,sentiment
1473232986476883970,2021-12-21 10:04:49+00:00,1473232986476883970,"COVID-19 infections continue to increase – especially burden on intensive care has increased throughout the country 
🔸 Around 13,400 new COVID-19 cases were reported between 13 and 19 December
https://t.co/rSZKmjpfUy

#COVID19FIN",0,1,1,0,https://stm.fi/en/-/covid-19-infections-continue-to-increase-especially-burden-on-intensive-care-has-increased-throughout-the-country,en,False,,MSAH_News,"COVID-19 infections continue to increase – especially burden on intensive care has increased throughout the country 
🔸 Around 13,400 new COVID-19 cases were reported between 13 and 19 December
https://t.co/rSZKmjpfUy

#COVID19FIN",0.499763,0.481758,0.018479,neutral
1472922609364910089,2021-12-20 13:31:30+00:00,1472922609364910089,"Description of the enterprise architecture for promoting health and wellbeing published.
https://t.co/2vASM0W6vy",0,1,0,0,https://stm.fi/en/-/description-of-the-enterprise-architecture-for-promoting-health-and-wellbeing-published,en,False,,MSAH_News,"Description of the enterprise architecture for promoting health and wellbeing published.
https://t.co/2vASM0W6vy",0.499763,0.481758,0.018479,neutral
1471875639712043016,2021-12-17 16:11:13+00:00,1471875639712043016,"Ministry of Social Affairs and Health requests comments on draft government proposal to expand use of COVID-19 passport.
https://t.co/Fg8efw7PGA",0,0,0,0,https://stm.fi/en/-/ministry-of-social-affairs-and-health-requests-comments-on-draft-government-proposal-to-expand-use-of-covid-19-passport,en,False,,MSAH_News,"Ministry of Social Affairs and Health requests comments on draft government proposal to expand use of COVID-19 passport.
https://t.co/Fg8efw7PGA",0.499763,0.481758,0.018479,neutral
1471461779364630538,2021-12-16 12:46:41+00:00,1471461779364630538,"Restrictions applicable in community transmission areas to be introduced in the whole of Lapland and the Hospital District of South Savo
🔸 The amendment to the decree will enter into force on Saturday 18 December at 00.00.
https://t.co/8ChwPO8puU

#COVID19FIN",0,0,0,0,https://stm.fi/en/-/restrictions-applicable-in-community-transmission-areas-to-be-introduced-in-the-whole-of-lapland-and-the-hospital-district-of-south-savo,en,False,,MSAH_News,"Restrictions applicable in community transmission areas to be introduced in the whole of Lapland and the Hospital District of South Savo
🔸 The amendment to the decree will enter into force on Saturday 18 December at 00.00.
https://t.co/8ChwPO8puU

#COVID19FIN",0.499763,0.481758,0.018479,neutral
1471461426686480391,2021-12-16 12:45:17+00:00,1471461426686480391,"Better opportunities for occupational healthcare to participate in COVID-19 vaccine rollout
https://t.co/z8fsGuMLqt

#COVID19FIN",0,0,0,0,https://stm.fi/en/-/better-opportunities-for-occupational-healthcare-to-participate-in-covid-19-vaccine-rollout,en,False,,MSAH_News,"Better opportunities for occupational healthcare to participate in COVID-19 vaccine rollout
https://t.co/z8fsGuMLqt

#COVID19FIN",0.499763,0.481758,0.018479,neutral
1471405881074061316,2021-12-16 09:04:34+00:00,1471405881074061316,"Over 10,500 new COVID-19 cases recorded in Finland last week
🔸 On 15 December, the total number of confirmed cases of the Omicron variant in Finland was 34
🔸 The need for hospital and intensive care remains considerably high 
https://t.co/CbBtdfTf3p

#COVID19FIN",1,1,0,0,https://stm.fi/en/-/over-10-500-new-covid-19-cases-recorded-in-finland-last-week,en,False,,MSAH_News,"Over 10,500 new COVID-19 cases recorded in Finland last week
🔸 On 15 December, the total number of confirmed cases of the Omicron variant in Finland was 34
🔸 The need for hospital and intensive care remains considerably high 
https://t.co/CbBtdfTf3p

#COVID19FIN",0.499763,0.481758,0.018479,neutral
1470685026392154112,2021-12-14 09:20:08+00:00,1470685026392154112,"RT @WHO: Day 2 of our Global Conference on #HealthPromotion!
Join us and learn more on how you can make healthier choice for your health ht…",148,0,0,0,,en,False,,MSAH_News,"RT @WHO: Day 2 of our Global Conference on #HealthPromotion!
Join us and learn more on how you can make healthier choice for your health ht…",0.499763,0.481758,0.018479,neutral
1470403597733085197,2021-12-13 14:41:51+00:00,1470403597733085197,"WHO holds the 10th Global Conference on Health Promotion virtually on 13–15 December. The theme of the Conference is wellbeing, with focus on links between health and wellbeing, the economy and the environment. 
https://t.co/oT8CYeD3T5

#10GCHP #HealthPromotion 
@WHO @THLorg",0,0,0,0,https://stm.fi/en/-/world-health-organization-who-holds-global-conference-on-health-promotion-on-13-15-december,en,False,,MSAH_News,"WHO holds the 10th Global Conference on Health Promotion virtually on 13–15 December. The theme of the Conference is wellbeing, with focus on links between health and wellbeing, the economy and the environment. 
https://t.co/oT8CYeD3T5

#10GCHP #HealthPromotion 
@WHO @THLorg",0.499763,0.481758,0.018479,neutral
1470352066312904707,2021-12-13 11:17:05+00:00,1470352066312904707,"National strategy for COVID-19 testing and contact tracing updated due to changes in epidemiological situation
https://t.co/NfMAVl98AE

#COVID19FIN",0,0,0,0,https://stm.fi/en/-/national-strategy-for-covid-19-testing-and-contact-tracing-updated-due-to-changes-in-epidemiological-situation,en,False,,MSAH_News,"National strategy for COVID-19 testing and contact tracing updated due to changes in epidemiological situation
https://t.co/NfMAVl98AE

#COVID19FIN",0.499763,0.481758,0.018479,neutral
1468968336734056454,2021-12-09 15:38:38+00:00,1468968336734056454,"The second phase of the reform concerning services for older people will proceed to Parliament for consideration. The reform aims to improve particularly the sufficiency and quality of services provided to older people at home.
https://t.co/fjK5zT38SR",0,0,0,0,https://stm.fi/en/-/government-proposes-changes-to-home-care-and-housing-services-for-older-people,en,False,,MSAH_News,"The second phase of the reform concerning services for older people will proceed to Parliament for consideration. The reform aims to improve particularly the sufficiency and quality of services provided to older people at home.
https://t.co/fjK5zT38SR",0.499763,0.481758,0.018479,neutral
1468908938720645120,2021-12-09 11:42:36+00:00,1468908938720645120,"The Government Resolution on drug policy will continue national cooperation in preventing drug-related harm. 
https://t.co/zvldzz9tgj

#Drugs #Drugspolicy",0,0,0,0,https://stm.fi/en/-/government-resolution-on-drug-policy-for-2021-2023-adopted,en,False,,MSAH_News,"The Government Resolution on drug policy will continue national cooperation in preventing drug-related harm. 
https://t.co/zvldzz9tgj

#Drugs #Drugspolicy",0.499763,0.481758,0.018479,neutral
1468898737409957889,2021-12-09 11:02:04+00:00,1468898737409957889,"About 9,400 new COVID-19 cases reported last week in Finland, burden on intensive care doubled from late October
https://t.co/GsfCbiJEIH

#COVID19FIN",0,1,1,0,https://stm.fi/en/-/about-9-400-new-covid-19-cases-reported-last-week-burden-on-intensive-care-doubled-from-late-october,en,False,,MSAH_News,"About 9,400 new COVID-19 cases reported last week in Finland, burden on intensive care doubled from late October
https://t.co/GsfCbiJEIH

#COVID19FIN",0.499763,0.481758,0.018479,neutral
1468865445700804611,2021-12-09 08:49:47+00:00,1468865445700804611,"In the county elections, you will vote on services related to your wellbeing. The advance voting period is from 12 to 18 January 2022 in Finland and from 12 to 15 January 2022 abroad. County elections on 23 January 2022 -
read more at: https://t.co/bky3OUPS5I
@VaalitFI https://t.co/zz4BIotG7I",6,9,0,1,https://vaalit.fi/en/county-elections,en,False,,MSAH_News,"In the county elections, you will vote on services related to your wellbeing. The advance voting period is from 12 to 18 January 2022 in Finland and from 12 to 15 January 2022 abroad. County elections on 23 January 2022 -
read more at: https://t.co/bky3OUPS5I
@VaalitFI https://t.co/zz4BIotG7I",0.499763,0.481758,0.018479,neutral
1468858121133113349,2021-12-09 08:20:40+00:00,1468858121133113349,"Minister of Social Affairs and Health @HSarkkinen opened the virtual Nordic Conference on Promoting Employment for People with Disabilities, which focuses on employment issues concerning people with disabilities.

#TheNordicsTogether

Come join us: https://t.co/jAqInfMNeB https://t.co/b6mohTWf3A",0,2,0,0,https://bit.ly/3pKkq25,en,False,,MSAH_News,"Minister of Social Affairs and Health @HSarkkinen opened the virtual Nordic Conference on Promoting Employment for People with Disabilities, which focuses on employment issues concerning people with disabilities.

#TheNordicsTogether

Come join us: https://t.co/jAqInfMNeB https://t.co/b6mohTWf3A",0.499763,0.481758,0.018479,neutral
1468852759042613248,2021-12-09 07:59:22+00:00,1468852759042613248,RT @TEM_uutiset: Facilitating the employment and employment for people with disabilities as a theme in the virtual @Norden2021 @TEM_uutiset…,3,0,0,0,,en,False,,MSAH_News,RT @TEM_uutiset: Facilitating the employment and employment for people with disabilities as a theme in the virtual @Norden2021 @TEM_uutiset…,0.499763,0.481758,0.018479,neutral
1468591078718722058,2021-12-08 14:39:32+00:00,1468591078718722058,"Government proposal: Comprehensive COVID-19 vaccination for healthcare and social welfare personnel to protect patients and clients
🔸 The provision would enter into force as soon as possible and remain in force until the end of 2022. 
https://t.co/zbW1qctCVr

#COVID19FIN",0,0,0,0,https://stm.fi/en/-/government-proposal-comprehensive-covid-19-vaccination-for-healthcare-and-social-welfare-personnel-to-protect-patients-and-clients,en,False,,MSAH_News,"Government proposal: Comprehensive COVID-19 vaccination for healthcare and social welfare personnel to protect patients and clients
🔸 The provision would enter into force as soon as possible and remain in force until the end of 2022. 
https://t.co/zbW1qctCVr

#COVID19FIN",0.499763,0.481758,0.018479,neutral
1468554751491067905,2021-12-08 12:15:11+00:00,1468554749557587969,"The Conference will be held on December 9, 2021. Read more about the themes of the Conference and sign up: https://t.co/wo4ZOG2buM",0,0,0,0,https://bit.ly/3DuoTe5,en,False,573467175.0,MSAH_News,"The Conference will be held on December 9, 2021. Read more about the themes of the Conference and sign up: https://t.co/wo4ZOG2buM",0.499763,0.481758,0.018479,neutral
1468554749557587969,2021-12-08 12:15:11+00:00,1468554749557587969,"The virtual Nordic Conference on Promoting Employment for People with Disabilities will also feature presentations on the effects of support for work ability from the perspective of best practices in both research and working life.

#Norden2021

https://t.co/WWcwiF9d50",2,1,1,0,https://stm.fi/en/-//1410877/rubriik,en,False,,MSAH_News,"The virtual Nordic Conference on Promoting Employment for People with Disabilities will also feature presentations on the effects of support for work ability from the perspective of best practices in both research and working life.

#Norden2021

https://t.co/WWcwiF9d50",0.499763,0.481758,0.018479,neutral
1468518379938013187,2021-12-08 09:50:40+00:00,1468518379938013187,"Nordic Welfare Forum discusses effects of COVID-19 pandemic and societal challenges. The forum will be held on 8–9 December 2021 as part of Finland’s Presidency. 
@HSarkkinen 
@ThomasBlomqvis7 
@Nordicwelfare1 

https://t.co/X5AppJeixu",1,4,0,0,https://stm.fi/en/-/nordic-welfare-forum-discusses-effects-of-covid-19-pandemic-and-societal-challenges,en,False,,MSAH_News,"Nordic Welfare Forum discusses effects of COVID-19 pandemic and societal challenges. The forum will be held on 8–9 December 2021 as part of Finland’s Presidency. 
@HSarkkinen 
@ThomasBlomqvis7 
@Nordicwelfare1 

https://t.co/X5AppJeixu",0.499763,0.481758,0.018479,neutral
1466701275454656518,2021-12-03 09:30:08+00:00,1466701275454656518,"All travellers arriving in Finland required having a COVID certificate or a test in order to protect the health of the population against the threat posed by the Omicron variant.
https://t.co/59VOsqLTM6

#COVID19FIN",0,1,0,0,https://stm.fi/en/-/all-travellers-arriving-in-finland-required-having-a-covid-certificate-or-a-test,en,False,,MSAH_News,"All travellers arriving in Finland required having a COVID certificate or a test in order to protect the health of the population against the threat posed by the Omicron variant.
https://t.co/59VOsqLTM6

#COVID19FIN",0.499763,0.481758,0.018479,neutral
1466701054825975808,2021-12-03 09:29:16+00:00,1466701054825975808,"Restrictions on food and beverage service businesses that are necessary to prevent the spread of the epidemic will be introduced in Åland.
🔶 The amendment to the decree will enter into force on Sunday 5 December at 00.00.

https://t.co/SRpkt0mnbl",0,0,0,0,https://stm.fi/en/-/restrictions-applicable-in-community-transmission-areas-to-be-introduced-in-aland,en,False,,MSAH_News,"Restrictions on food and beverage service businesses that are necessary to prevent the spread of the epidemic will be introduced in Åland.
🔶 The amendment to the decree will enter into force on Sunday 5 December at 00.00.

https://t.co/SRpkt0mnbl",0.499763,0.481758,0.018479,neutral
1466399775339823106,2021-12-02 13:32:05+00:00,1466399775339823106,"Restrictions on food and beverage service businesses in community transmission areas will be introduced in the region of Central Finland and the City of Rovaniemi.
🔶 The amendment to the decree will enter into force on Saturday 4 December at 00.00.

https://t.co/yfEYyf7hxC",0,0,0,0,https://stm.fi/en/-/restrictions-applicable-in-community-transmission-areas-to-be-introduced-in-new-regions,en,False,,MSAH_News,"Restrictions on food and beverage service businesses in community transmission areas will be introduced in the region of Central Finland and the City of Rovaniemi.
🔶 The amendment to the decree will enter into force on Saturday 4 December at 00.00.

https://t.co/yfEYyf7hxC",0.499763,0.481758,0.018479,neutral
1466338232539439108,2021-12-02 09:27:32+00:00,1466338232539439108,"Number of COVID-19 cases continues to rise, intensive care strained 
🔸More than 8,000 new COVID-19 cases were reported between 22 and 28 November, which is more than 500 cases higher than in the previous week.
https://t.co/WJgMFxB5vW

#COVID19FIN",0,0,0,0,https://stm.fi/en/-/number-of-covid-19-cases-continues-to-rise-intensive-care-strained,en,False,,MSAH_News,"Number of COVID-19 cases continues to rise, intensive care strained 
🔸More than 8,000 new COVID-19 cases were reported between 22 and 28 November, which is more than 500 cases higher than in the previous week.
https://t.co/WJgMFxB5vW

#COVID19FIN",0.499763,0.481758,0.018479,neutral
1465983965349781510,2021-12-01 09:59:48+00:00,1465983965349781510,"World Health Assembly Special Session adopted a decision to start negotiations of a new international instrument on #pandemic, #prevention, #preparedness and #response.

@WHO #WHA #WHASpecial https://t.co/mKAI5YfQ6g",0,0,0,0,https://twitter.com/WHO/status/1465982524451168260,en,False,,MSAH_News,"World Health Assembly Special Session adopted a decision to start negotiations of a new international instrument on #pandemic, #prevention, #preparedness and #response.

@WHO #WHA #WHASpecial https://t.co/mKAI5YfQ6g",0.499763,0.481758,0.018479,neutral
1465671101858598916,2021-11-30 13:16:36+00:00,1465671101858598916,"”What can be done to address hate crime and harassment against LGBTI people? Examples on actions from the Nordics” On stage moderator @johannakorhonen &amp; Milla Aaltonen from @oikeusmin online Ole Ritter, Danish National Police &amp; Kina Sjöström, RFSL Sweden. #Norden2021 #LGBTINorden https://t.co/CUZkZ6eMU3",0,4,0,0,https://twitter.com/MSAH_News/status/1465671101858598916/photo/1,en,False,,MSAH_News,"”What can be done to address hate crime and harassment against LGBTI people? Examples on actions from the Nordics” On stage moderator @johannakorhonen &amp; Milla Aaltonen from @oikeusmin online Ole Ritter, Danish National Police &amp; Kina Sjöström, RFSL Sweden. #Norden2021 #LGBTINorden https://t.co/CUZkZ6eMU3",0.499763,0.481758,0.018479,neutral
1465654530092277762,2021-11-30 12:10:45+00:00,1465654525251964935,The survey results are presented today in a webinar “LGBTI People's Safety and Well-being - Good Practices in the Nordics”. The webinar gathers Nordic experts to discuss how to address hate crime against LGBTI people. #Norden2021 #LGBTINorden,2,4,0,0,,en,False,573467175.0,MSAH_News,The survey results are presented today in a webinar “LGBTI People's Safety and Well-being - Good Practices in the Nordics”. The webinar gathers Nordic experts to discuss how to address hate crime against LGBTI people. #Norden2021 #LGBTINorden,0.499763,0.481758,0.018479,neutral
1465654528066347010,2021-11-30 12:10:44+00:00,1465654525251964935,"Survey results: positive progress in the Nordic countries thanks to new, protective legislation. The majority of Nordic countries are working proactively to prevent and identify hate crimes against LGBTI people. Yet also challenges remain. #Norden2021 #LGBTINorden",2,3,1,0,,en,False,573467175.0,MSAH_News,"Survey results: positive progress in the Nordic countries thanks to new, protective legislation. The majority of Nordic countries are working proactively to prevent and identify hate crimes against LGBTI people. Yet also challenges remain. #Norden2021 #LGBTINorden",0.499763,0.481758,0.018479,neutral
1465654525251964935,2021-11-30 12:10:44+00:00,1465654525251964935,"A new survey, initiated by the Finnish Presidency of the Nordic Council of Ministers in 2021, outlines strategies, actors and initiatives to combat hate crime against LGBTI people in the Nordic countries: 🔗https://t.co/zn2JAtT5YL

#Norden2021 #LGBTINorden",4,6,1,0,https://pub.norden.org/temanord2021-551,en,False,,MSAH_News,"A new survey, initiated by the Finnish Presidency of the Nordic Council of Ministers in 2021, outlines strategies, actors and initiatives to combat hate crime against LGBTI people in the Nordic countries: 🔗https://t.co/zn2JAtT5YL

#Norden2021 #LGBTINorden",0.499763,0.481758,0.018479,neutral
1465648215152332802,2021-11-30 11:45:39+00:00,1465648215152332802,"RT @NIKKtweet: Right now the seminar ""LGBTI people's Safety and Well-being - Good Practices in the Nordics"" is held in Helsinki. The new re…",5,0,0,0,,en,False,,MSAH_News,"RT @NIKKtweet: Right now the seminar ""LGBTI people's Safety and Well-being - Good Practices in the Nordics"" is held in Helsinki. The new re…",0.499763,0.481758,0.018479,neutral
1465648168088096770,2021-11-30 11:45:28+00:00,1465648168088096770,"Minister @ThomasBlomqvis7 on the Nordic co-operation for LGBTI rights: Together we can be even more effective in improving the lives of LGBTI people. #Norden2021 #LGBTINorden

Join us at
➡️https://t.co/vcErb4JBBa",4,1,0,0,https://www.webcasting.fi/stm/wSuBFdnZ/,en,False,,MSAH_News,"Minister @ThomasBlomqvis7 on the Nordic co-operation for LGBTI rights: Together we can be even more effective in improving the lives of LGBTI people. #Norden2021 #LGBTINorden

Join us at
➡️https://t.co/vcErb4JBBa",0.499763,0.481758,0.018479,neutral
1465631343061127170,2021-11-30 10:38:36+00:00,1465631343061127170,"RT @Nordicwelfare1: Welcome to participate at the webinar Nordic Welfare Forum 2021: The Nordic model and social sustainability, which will…",5,0,0,0,,en,False,,MSAH_News,"RT @Nordicwelfare1: Welcome to participate at the webinar Nordic Welfare Forum 2021: The Nordic model and social sustainability, which will…",0.499763,0.481758,0.018479,neutral
1465272913909714948,2021-11-29 10:54:20+00:00,1465272913909714948,"RT @UNICEFLaos: Over 600,000 Doses of COVID-19 Vaccines through the COVAX Facility landed in Lao PDR. This shipment consists of a direct co…",11,0,0,0,,en,False,,MSAH_News,"RT @UNICEFLaos: Over 600,000 Doses of COVID-19 Vaccines through the COVAX Facility landed in Lao PDR. This shipment consists of a direct co…",0.499763,0.481758,0.018479,neutral
1465268209674854403,2021-11-29 10:35:39+00:00,1465268209674854403,RT @OutiKuivasniemi: Two years into the #Covid_19 #pandemic the world comes together at #WHASS to take a decision to improve the global mec…,7,0,0,0,,en,False,,MSAH_News,RT @OutiKuivasniemi: Two years into the #Covid_19 #pandemic the world comes together at #WHASS to take a decision to improve the global mec…,0.499763,0.481758,0.018479,neutral
1465255691300618243,2021-11-29 09:45:54+00:00,1465255691300618243,"World Health Assembly Special Session 29 Nov – 1 Dec discusses the need to develop new international legislation in order to strengthen #PandemicPreparedness and response. The sessions will be public and webcast on @WHO´s channels:
https://t.co/RAQfPKsCot

#WHA #WHASpecial",0,0,0,0,https://www.who.int/news-room/events/detail/2021/11/29/default-calendar/second-special-session-of-the-world-health-assembly,en,False,,MSAH_News,"World Health Assembly Special Session 29 Nov – 1 Dec discusses the need to develop new international legislation in order to strengthen #PandemicPreparedness and response. The sessions will be public and webcast on @WHO´s channels:
https://t.co/RAQfPKsCot

#WHA #WHASpecial",0.499763,0.481758,0.018479,neutral
1464167765116436480,2021-11-26 09:42:52+00:00,1464167765116436480,"The restrictions on licensing and opening hours will be tightened in areas where the epidemic is in the community transmission phase. In addition, restrictions on food and beverage service businesses will be reintroduced in the region of South Karelia.

https://t.co/kmm6pTqDZk",0,0,0,0,https://stm.fi/en/-/tighter-restrictions-on-food-and-beverage-service-businesses,en,False,,MSAH_News,"The restrictions on licensing and opening hours will be tightened in areas where the epidemic is in the community transmission phase. In addition, restrictions on food and beverage service businesses will be reintroduced in the region of South Karelia.

https://t.co/kmm6pTqDZk",0.499763,0.481758,0.018479,neutral
1463865343261265928,2021-11-25 13:41:09+00:00,1463865343261265928,"The Ministerial Working Group proposes tighter restrictions on food and beverage service businesses. The Government will decide on the matter as soon as possible.

https://t.co/7YhwYVBxnI",0,0,0,0,https://stm.fi/en/-/ministers-for-health-and-social-services-tighter-restrictions-on-food-and-beverage-service-businesses-proposed,en,False,,MSAH_News,"The Ministerial Working Group proposes tighter restrictions on food and beverage service businesses. The Government will decide on the matter as soon as possible.

https://t.co/7YhwYVBxnI",0.499763,0.481758,0.018479,neutral
1463861809807507463,2021-11-25 13:27:07+00:00,1463861809807507463,"The Government proposes that the temporary provisions of the Communicable Diseases Act be extended until the end of June 2022.
https://t.co/LUzjBKaCXO

#COVID19FIN",0,0,0,0,https://stm.fi/en/-/government-proposes-to-continue-temporary-amendments-to-communicable-diseases-act-until-end-of-june-2022,en,False,,MSAH_News,"The Government proposes that the temporary provisions of the Communicable Diseases Act be extended until the end of June 2022.
https://t.co/LUzjBKaCXO

#COVID19FIN",0.499763,0.481758,0.018479,neutral
1463856968309825539,2021-11-25 13:07:53+00:00,1463856968309825539,"With a view to the need to enhance the population’s vaccination coverage in line with the epidemiological situation in autumn 2021, Finland’s COVID-19 vaccination strategy will be updated. 

https://t.co/fX6ihxLjQc",0,0,0,0,https://stm.fi/en/-/national-vaccination-strategy-to-be-updated,en,False,,MSAH_News,"With a view to the need to enhance the population’s vaccination coverage in line with the epidemiological situation in autumn 2021, Finland’s COVID-19 vaccination strategy will be updated. 

https://t.co/fX6ihxLjQc",0.499763,0.481758,0.018479,neutral
1463842477346074627,2021-11-25 12:10:18+00:00,1463842473604702212,"3/3 The NDPHS aims to promote healthy lifestyles and prevent public health problems. The NDPHS is a cooperative effort of ten countries, the European Commission and eight international organisations.
https://t.co/ksjlO0sAde

@NDPHSorg",0,0,0,0,https://www.ndphs.org/,en,False,573467175.0,MSAH_News,"3/3 The NDPHS aims to promote healthy lifestyles and prevent public health problems. The NDPHS is a cooperative effort of ten countries, the European Commission and eight international organisations.
https://t.co/ksjlO0sAde

@NDPHSorg",0.499763,0.481758,0.018479,neutral
1463842475798409219,2021-11-25 12:10:17+00:00,1463842473604702212,"2/3 In the manifesto, the NDPHS expresses its commitment to strengthening intergenerational dialogue to develop policies and solutions that benefit people of all ages and to advocating for better recognition of health and social care needs of older people.  

@NDPHSorg
#Ageing",0,0,1,0,,en,False,573467175.0,MSAH_News,"2/3 In the manifesto, the NDPHS expresses its commitment to strengthening intergenerational dialogue to develop policies and solutions that benefit people of all ages and to advocating for better recognition of health and social care needs of older people.  

@NDPHSorg
#Ageing",0.499763,0.481758,0.018479,neutral
